date,ABR_activeInfectives,ABR_deaths,ABR_deathsTotal,ABR_infectives,ABR_infectivesTotal,ABR_recovered,ABR_recoveredTotal,ABR_removed,ABR_removedTotal,ABR_tested,ABR_testedTotal,BAS_activeInfectives,BAS_deaths,BAS_deathsTotal,BAS_infectives,BAS_infectivesTotal,BAS_recovered,BAS_recoveredTotal,BAS_removed,BAS_removedTotal,BAS_tested,BAS_testedTotal,BZ_activeInfectives,BZ_deaths,BZ_deathsTotal,BZ_infectives,BZ_infectivesTotal,BZ_recovered,BZ_recoveredTotal,BZ_removed,BZ_removedTotal,BZ_tested,BZ_testedTotal,CAL_activeInfectives,CAL_deaths,CAL_deathsTotal,CAL_infectives,CAL_infectivesTotal,CAL_recovered,CAL_recoveredTotal,CAL_removed,CAL_removedTotal,CAL_tested,CAL_testedTotal,EMR_activeInfectives,EMR_deaths,EMR_deathsTotal,EMR_infectives,EMR_infectivesTotal,EMR_recovered,EMR_recoveredTotal,EMR_removed,EMR_removedTotal,EMR_tested,EMR_testedTotal,FVG_activeInfectives,FVG_deaths,FVG_deathsTotal,FVG_infectives,FVG_infectivesTotal,FVG_recovered,FVG_recoveredTotal,FVG_removed,FVG_removedTotal,FVG_tested,FVG_testedTotal,LAZ_activeInfectives,LAZ_deaths,LAZ_deathsTotal,LAZ_infectives,LAZ_infectivesTotal,LAZ_recovered,LAZ_recoveredTotal,LAZ_removed,LAZ_removedTotal,LAZ_tested,LAZ_testedTotal,LIG_activeInfectives,LIG_deaths,LIG_deathsTotal,LIG_infectives,LIG_infectivesTotal,LIG_recovered,LIG_recoveredTotal,LIG_removed,LIG_removedTotal,LIG_tested,LIG_testedTotal,LOM_activeInfectives,LOM_deaths,LOM_deathsTotal,LOM_infectives,LOM_infectivesTotal,LOM_recovered,LOM_recoveredTotal,LOM_removed,LOM_removedTotal,LOM_tested,LOM_testedTotal,MAR_activeInfectives,MAR_deaths,MAR_deathsTotal,MAR_infectives,MAR_infectivesTotal,MAR_recovered,MAR_recoveredTotal,MAR_removed,MAR_removedTotal,MAR_tested,MAR_testedTotal,MOL_activeInfectives,MOL_deaths,MOL_deathsTotal,MOL_infectives,MOL_infectivesTotal,MOL_recovered,MOL_recoveredTotal,MOL_removed,MOL_removedTotal,MOL_tested,MOL_testedTotal,PIE_activeInfectives,PIE_deaths,PIE_deathsTotal,PIE_infectives,PIE_infectivesTotal,PIE_recovered,PIE_recoveredTotal,PIE_removed,PIE_removedTotal,PIE_tested,PIE_testedTotal,PUG_activeInfectives,PUG_deaths,PUG_deathsTotal,PUG_infectives,PUG_infectivesTotal,PUG_recovered,PUG_recoveredTotal,PUG_removed,PUG_removedTotal,PUG_tested,PUG_testedTotal,SAR_activeInfectives,SAR_deaths,SAR_deathsTotal,SAR_infectives,SAR_infectivesTotal,SAR_recovered,SAR_recoveredTotal,SAR_removed,SAR_removedTotal,SAR_tested,SAR_testedTotal,TOS_activeInfectives,TOS_deaths,TOS_deathsTotal,TOS_infectives,TOS_infectivesTotal,TOS_recovered,TOS_recoveredTotal,TOS_removed,TOS_removedTotal,TOS_tested,TOS_testedTotal,UMB_activeInfectives,UMB_deaths,UMB_deathsTotal,UMB_infectives,UMB_infectivesTotal,UMB_recovered,UMB_recoveredTotal,UMB_removed,UMB_removedTotal,UMB_tested,UMB_testedTotal,VDA_activeInfectives,VDA_deaths,VDA_deathsTotal,VDA_infectives,VDA_infectivesTotal,VDA_recovered,VDA_recoveredTotal,VDA_removed,VDA_removedTotal,VDA_tested,VDA_testedTotal,VEN_activeInfectives,VEN_deaths,VEN_deathsTotal,VEN_infectives,VEN_infectivesTotal,VEN_recovered,VEN_recoveredTotal,VEN_removed,VEN_removedTotal,VEN_tested,VEN_testedTotal
2020-07-29,111,0,472,4,3373,2,2792,2,3264,903,126445,47,0,28,0,449,0,374,0,402,258,46540,88,0,292,4,2696,3,2318,3,2610,909,103004,86,0,97,3,1255,0,1072,0,1169,886,118592,1461,1,4287,28,29603,35,23865,36,28152,8318,634280,115,0,345,3,3378,3,2921,3,3266,2363,246256,974,0,862,34,8611,7,6780,7,7642,2829,412018,228,0,1566,20,10197,32,8434,32,10000,1694,185872,6490,0,16802,46,96054,161,72689,161,89491,8658,1280533,137,0,987,17,6855,7,5738,7,6725,1188,165056,26,0,23,1,470,0,421,0,444,215,27383,812,1,4128,14,31636,13,26707,14,30835,2921,493315,92,0,551,10,4606,0,3963,0,4514,2454,235701,23,0,134,2,1394,0,1237,0,1371,802,105003,378,0,1134,17,10458,0,8944,0,10078,3843,418307,17,0,80,0,1465,0,1368,0,1448,890,119259,13,0,146,2,1208,0,1049,0,1195,111,21287,754,4,2073,42,19891,8,17034,12,19107,10445,1201970
2020-07-30,113,0,472,4,3377,7,2799,7,3271,972,127417,47,0,28,0,449,0,374,0,402,278,46818,91,0,292,6,2702,0,2318,0,2610,1104,104108,93,0,97,7,1262,0,1072,0,1169,1118,119710,1456,2,4289,31,29634,9,23874,11,28163,10070,644350,125,0,345,13,3391,3,2924,3,3269,2835,249091,985,1,863,18,8629,49,6829,50,7692,2379,414397,209,0,1566,13,10210,13,8448,14,10014,1595,187467,6417,0,16802,88,96142,616,73305,616,90107,11207,1291740,138,0,987,8,6863,8,5746,8,6733,1178,166234,26,0,23,0,470,0,421,0,444,152,27535,808,0,4128,10,31646,21,26728,21,30856,3286,496601,95,0,551,3,4609,1,3964,1,4515,2441,238142,23,0,134,0,1394,0,1237,0,1371,698,105701,389,0,1134,11,10469,2,8946,2,10080,3330,421637,17,0,80,0,1465,0,1368,0,1448,940,120199,13,0,146,0,1208,1,1050,1,1196,121,21408,854,0,2073,112,20003,5,17039,5,19112,12388,1214358
2020-07-31,111,0,472,5,3382,0,2799,0,3271,1066,128483,50,0,28,3,452,0,374,0,402,382,47200,106,0,292,15,2717,5,2323,5,2615,1109,105217,97,0,97,4,1266,0,1072,0,1169,958,120668,1481,0,4289,36,29670,11,23885,11,28174,10980,655330,125,0,345,3,3394,3,2927,3,3272,2530,251621,953,0,863,18,8647,10,6839,10,7702,2524,416921,199,1,1567,4,10214,0,8447,0,10014,1555,189022,5878,4,16806,77,96219,97,73402,101,90208,8348,1300088,151,0,987,21,6884,4,5750,4,6737,982,167216,27,0,23,1,471,0,421,0,444,144,27679,808,1,4129,21,31667,11,26739,12,30868,2525,499126,96,1,552,2,4611,0,3964,1,4516,1862,240004,33,0,134,10,1404,0,1237,0,1371,644,106345,401,0,1134,14,10483,16,8962,16,10096,2937,424574,18,0,80,1,1466,0,1368,0,1448,697,120896,12,0,146,0,1208,0,1050,0,1196,124,21532,966,1,2074,117,20120,7,17046,8,19120,14057,1228415
2020-08-01,116,0,472,5,3387,1,2800,1,3272,1118,129601,50,0,28,0,452,0,374,0,402,229,47429,109,0,292,8,2725,3,2326,3,2618,952,106169,100,0,97,3,1269,3,1075,3,1172,1135,121803,1526,2,4291,56,29726,40,23925,42,28216,10411,665741,129,0,345,7,3401,0,2927,0,3272,2542,254163,961,0,863,18,8665,13,6852,13,7715,2150,419071,215,0,1567,16,10230,3,8450,3,10017,1727,190749,5832,1,16807,55,96274,110,73512,111,90319,8419,1308507,152,0,987,5,6889,8,5758,8,6745,730,167946,29,0,23,2,473,0,421,0,444,170,27849,812,0,4129,16,31683,14,26753,14,30882,2658,501784,115,0,552,20,4631,3,3967,3,4519,1832,241836,39,0,134,6,1410,0,1237,0,1371,694,107039,391,1,1135,6,10489,0,8962,1,10097,3187,427761,24,0,80,6,1472,0,1368,0,1448,888,121784,12,0,146,0,1208,0,1050,0,1196,56,21588,1004,1,2075,46,20166,44,17090,45,19165,15286,1243701
2020-08-02,117,0,472,2,3389,1,2801,1,3273,1152,130753,51,0,28,1,453,0,374,0,402,1,47430,109,0,292,3,2728,3,2329,3,2621,1029,107198,98,0,97,1,1270,0,1075,0,1172,559,122362,1532,0,4291,48,29774,18,23943,18,28234,7503,673244,139,0,345,10,3411,2,2929,2,3274,1617,255780,965,0,863,17,8682,3,6855,3,7718,2793,421864,218,0,1567,6,10236,3,8453,3,10020,1312,192061,5759,8,16815,38,96312,164,73676,172,90491,7712,1316219,152,0,987,8,6897,5,5763,5,6750,1086,169032,31,0,23,2,475,0,421,0,444,289,28138,813,0,4129,15,31698,6,26759,6,30888,1894,503678,120,0,552,8,4639,0,3967,0,4519,1473,243309,43,0,134,4,1414,0,1237,0,1371,377,107416,399,0,1135,9,10498,4,8966,4,10101,2815,430576,26,0,80,2,1474,0,1368,0,1448,620,122404,13,0,146,1,1209,0,1050,0,1196,111,21699,1004,0,2075,45,20211,12,17102,12,19177,6474,1250175
2020-08-03,125,0,472,9,3398,1,2802,1,3274,124,130877,51,0,28,0,453,0,374,0,402,276,47706,112,0,292,6,2734,1,2330,1,2622,537,107735,98,0,97,0,1270,0,1075,0,1172,239,122601,1548,0,4291,34,29808,14,23957,14,28248,5357,678601,137,1,346,0,3411,0,2929,1,3275,568,256348,977,1,864,15,8697,4,6859,5,7723,2419,424283,217,1,1568,2,10238,22,8475,23,10043,608,192669,5612,3,16818,25,96337,48,73724,51,90542,4208,1320427,147,0,987,0,6897,7,5770,7,6757,93,169125,33,0,23,2,477,0,421,0,444,83,28221,820,2,4131,13,31711,8,26767,10,30898,1295,504973,129,1,553,9,4648,3,3970,4,4523,865,244174,45,0,134,2,1416,1,1238,1,1372,420,107836,405,1,1136,10,10508,8,8974,9,10110,1492,432068,27,0,80,1,1475,0,1368,0,1448,261,122665,13,0,146,0,1209,0,1050,0,1196,89,21788,1014,1,2076,22,20233,4,17106,5,19182,3068,1253243
2020-08-04,127,0,472,3,3401,2,2804,2,3276,555,131432,51,0,28,0,453,0,374,0,402,226,47932,117,0,292,6,2740,0,2330,0,2622,436,108171,100,0,97,2,1272,1,1076,1,1173,867,123468,1576,0,4291,42,29850,21,23978,21,28269,7384,685985,141,0,346,5,3416,3,2932,3,3278,2299,258647,989,0,864,17,8714,4,6863,4,7727,2388,426671,199,0,1568,5,10243,0,8475,0,10043,1050,193719,5605,1,16819,44,96381,86,73810,87,90629,5696,1326123,142,0,987,2,6899,3,5773,3,6760,1154,170279,33,0,23,0,477,0,421,0,444,128,28349,818,1,4132,8,31719,22,26789,23,30921,3161,508134,132,0,553,7,4655,1,3971,1,4524,2407,246581,46,0,134,2,1418,1,1239,1,1373,1014,108850,407,1,1137,11,10519,3,8977,4,10114,2673,434741,29,0,80,2,1477,0,1368,0,1448,1059,123724,13,0,146,0,1209,0,1050,0,1196,137,21925,1029,1,2077,20,20253,5,17111,6,19188,7160,1260403
2020-08-05,144,0,472,19,3420,4,2808,4,3280,884,132316,52,0,28,1,454,0,373,0,401,274,48206,122,0,292,5,2745,7,2337,7,2629,1294,109465,101,0,97,2,1274,0,1076,0,1173,1058,124526,1602,0,4291,47,29897,19,23997,19,28288,8523,694508,147,0,346,9,3425,0,2932,0,3278,2891,261538,997,1,865,12,8726,15,6878,16,7743,2877,429548,206,0,1568,7,10250,0,8475,0,10043,1623,195342,5656,5,16824,138,96519,62,73872,67,90696,9260,1335383,145,0,987,6,6905,8,5781,8,6768,1173,171452,34,0,23,1,478,0,421,0,444,152,28501,816,2,4134,21,31740,37,26826,39,30960,2598,510732,154,0,553,23,4678,2,3973,2,4526,2630,249211,54,0,134,9,1427,1,1240,1,1374,1032,109882,414,0,1137,11,10530,1,8978,1,10115,3893,438634,31,0,80,2,1479,1,1369,1,1449,1131,124855,13,0,146,0,1209,1,1051,1,1197,58,21983,1064,0,2077,41,20294,39,17150,39,19227,9447,1269850
2020-08-06,155,0,472,15,3435,2,2810,2,3282,1029,133345,53,0,28,0,454,0,373,0,401,367,48573,127,0,292,12,2757,4,2341,4,2633,1238,110703,103,0,97,2,1276,12,1088,12,1185,867,125393,1640,0,4291,57,29954,14,24011,14,28302,10114,704622,154,0,346,7,3432,1,2933,1,3279,2347,263885,999,0,865,18,8744,8,6886,8,7751,3628,433176,219,0,1568,13,10263,10,8485,10,10053,1575,196917,5707,5,16829,118,96637,208,74080,213,90909,8979,1344362,146,0,987,9,6914,5,5786,5,6773,1224,172676,34,0,23,0,478,0,421,0,444,184,28685,799,1,4135,22,31762,23,26849,24,30984,3193,513925,159,0,553,7,4685,0,3974,0,4527,2259,251470,56,0,134,3,1430,1,1241,1,1375,939,110821,430,0,1137,17,10547,7,8985,7,10122,3042,441676,33,0,80,3,1482,4,1373,4,1453,914,125769,13,0,146,1,1210,0,1051,0,1197,182,22165,1083,0,2077,58,20352,28,17178,28,19255,9402,1279252
2020-08-07,192,0,472,39,3474,2,2812,2,3284,923,134268,74,0,28,21,475,0,373,0,401,309,48882,127,0,292,4,2761,0,2341,0,2633,1110,111813,98,0,97,7,1283,1,1089,1,1186,1041,126434,1680,1,4292,54,30008,30,24041,31,28333,9511,714133,157,0,346,4,3436,2,2935,2,3281,2146,266031,1011,0,865,20,8764,5,6891,5,7756,2341,435517,218,0,1568,9,10272,3,8488,3,10056,1327,198244,5563,0,16829,69,96706,152,74232,152,91061,8128,1352490,162,0,987,21,6935,4,5790,4,6777,1049,173725,35,0,23,1,479,0,421,0,444,155,28840,812,1,4136,37,31799,22,26871,23,31007,2661,516586,169,0,553,11,4696,0,3973,0,4526,1908,253378,58,0,134,3,1433,0,1241,0,1375,798,111619,436,0,1137,13,10560,3,8988,3,10125,2657,444333,35,0,80,6,1488,2,1375,2,1455,885,126654,17,0,146,4,1214,0,1051,0,1197,65,22230,1238,1,2078,183,20535,64,17242,65,19320,16494,1295746
2020-08-08,202,0,472,12,3486,5,2817,5,3289,712,134980,75,0,28,1,476,0,373,0,401,237,49119,132,0,292,5,2766,10,2351,10,2643,1115,112928,101,0,97,4,1287,0,1089,0,1186,875,127309,1693,2,4294,44,30052,5,24046,7,28340,8147,722280,161,0,346,6,3442,1,2936,1,3282,1830,267861,1026,1,866,20,8784,10,6901,11,7767,2381,437898,219,1,1569,4,10276,5,8493,6,10062,1004,199248,5487,3,16832,76,96782,171,74403,174,91235,6382,1358872,161,0,987,3,6938,5,5795,5,6782,1297,175022,35,0,23,0,479,0,421,0,444,166,29006,820,0,4136,31,31830,33,26904,33,31040,2448,519034,179,1,554,9,4705,0,3973,1,4527,1561,254939,58,0,134,0,1433,4,1245,4,1379,992,112611,456,0,1137,23,10583,1,8989,1,10126,2917,447250,43,0,80,10,1498,1,1376,1,1456,834,127488,19,0,146,2,1216,0,1051,0,1197,110,22340,1236,5,2083,63,20598,45,17287,50,19370,14171,1309917
2020-08-09,213,0,472,16,3502,0,2817,0,3289,1234,136214,75,0,28,0,476,0,373,0,401,0,49119,129,0,292,7,2773,2,2353,2,2645,1209,114137,101,0,97,0,1287,1,1090,1,1187,554,127863,1755,1,4295,69,30121,20,24066,21,28361,5413,727693,167,0,346,7,3449,1,2937,1,3283,1277,269138,1053,0,866,38,8822,9,6910,9,7776,2612,440510,220,0,1569,7,10283,5,8498,5,10067,2022,201270,5384,1,16833,71,96853,29,74432,30,91265,6494,1365366,172,0,987,16,6954,4,5799,4,6786,1260,176282,35,0,23,0,479,0,421,0,444,79,29085,825,0,4136,38,31868,6,26910,6,31046,2037,521071,187,0,554,9,4714,0,3973,0,4527,1368,256307,60,0,134,6,1439,0,1245,0,1379,455,113066,516,0,1137,61,10644,8,8997,8,10134,2784,450034,49,0,80,7,1505,0,1376,0,1456,520,128008,19,0,146,0,1216,5,1056,5,1202,98,22438,1244,0,2083,58,20656,46,17333,46,19416,4360,1314277
2020-08-10,220,0,472,7,3509,1,2818,1,3290,151,136365,75,0,28,0,476,3,376,3,404,273,49392,128,0,292,1,2774,1,2354,1,2646,493,114630,102,0,97,2,1289,1,1091,1,1188,327,128190,1773,1,4296,39,30160,7,24073,8,28369,4156,731849,166,1,347,0,3449,1,2938,2,3285,653,269791,1082,1,867,38,8860,2,6912,3,7779,2323,442833,225,0,1569,10,10293,14,8512,14,10081,738,202008,5385,0,16833,31,96884,72,74504,72,91337,9343,1374709,170,0,987,2,6956,5,5804,5,6791,548,176830,35,0,23,0,479,2,423,2,446,77,29162,839,0,4136,20,31888,33,26943,33,31079,1029,522100,213,0,554,26,4740,0,3973,0,4527,690,256997,62,0,134,2,1441,0,1245,0,1379,339,113405,516,0,1137,8,10652,0,8997,0,10134,1387,451421,54,0,80,5,1510,0,1376,0,1456,290,128298,15,0,146,1,1217,0,1056,0,1202,86,22524,1218,0,2083,20,20676,3,17336,3,19419,1610,1315887
2020-08-11,222,0,472,3,3512,3,2821,3,3293,430,136795,73,0,28,1,477,0,376,0,404,249,49641,128,0,292,1,2775,1,2355,1,2647,484,115114,112,0,97,11,1300,0,1091,0,1188,946,129136,1784,2,4298,19,30179,18,24091,20,28389,5900,737749,167,1,348,3,3452,10,2948,11,3296,2367,272158,1102,0,867,23,8883,3,6915,3,7782,2147,444980,222,0,1569,11,10304,0,8512,0,10081,1317,203325,5381,0,16833,68,96952,101,74605,101,91438,4537,1379246,169,0,987,4,6960,7,5811,7,6798,929,177759,33,0,23,0,479,0,423,0,446,109,29271,832,0,4136,26,31914,13,26956,13,31092,2749,524849,233,0,554,20,4760,4,3977,4,4531,1981,258978,82,0,134,20,1461,0,1245,0,1379,866,114271,538,0,1137,22,10674,5,9002,5,10139,2972,454393,55,0,80,1,1511,3,1379,3,1459,1003,129301,15,0,146,0,1217,0,1056,0,1202,107,22631,1280,2,2085,65,20741,20,17356,22,19441,6921,1322808
2020-08-12,223,0,472,4,3516,2,2823,2,3295,981,137776,73,0,28,0,477,1,377,1,405,278,49919,131,0,292,4,2779,2,2357,2,2649,1708,116822,116,0,97,4,1304,6,1097,6,1194,1092,130228,1805,0,4298,41,30220,24,24115,24,28413,7740,745489,165,0,348,9,3461,1,2949,1,3297,2485,274643,1136,1,868,37,8920,16,6931,17,7799,2695,447675,248,0,1569,26,10330,22,8534,22,10103,1775,205100,5382,0,16833,102,97054,95,74700,95,91533,7960,1387206,178,0,987,16,6976,11,5822,11,6809,1029,178788,33,0,23,0,479,4,427,4,450,172,29443,861,2,4138,42,31956,7,26963,9,31101,2739,527588,262,0,554,33,4793,0,3977,0,4531,2123,261101,83,0,134,1,1462,0,1245,0,1379,747,115018,566,0,1137,33,10707,5,9007,5,10144,3173,457566,58,0,80,6,1517,1,1380,1,1460,944,130245,15,0,146,0,1217,0,1056,0,1202,208,22839,1318,7,2092,60,20801,20,17376,27,19468,9841,1332649
2020-08-13,237,0,472,16,3532,3,2826,3,3298,905,138681,73,0,28,1,478,0,377,0,405,329,50248,131,0,292,2,2781,10,2367,10,2659,1590,118412,122,0,97,12,1316,3,1100,3,1197,1164,131392,1818,0,4298,37,30257,17,24132,17,28430,7168,752657,179,0,348,15,3476,3,2952,3,3300,2517,277160,1155,1,869,36,8956,29,6960,30,7829,2211,449886,289,0,1569,63,10393,33,8567,33,10136,1704,206804,5361,2,16835,74,97128,54,74754,56,91589,7174,1394380,178,0,987,11,6987,9,5831,9,6818,1302,180090,35,0,23,6,485,0,427,0,450,156,29599,878,1,4139,26,31982,16,26979,17,31118,2796,530384,278,0,554,16,4809,2,3979,2,4533,1746,262847,100,0,134,17,1479,2,1247,2,1381,1159,116177,589,0,1137,28,10735,1,9008,1,10145,3128,460694,64,0,80,7,1524,2,1382,2,1462,796,131041,15,0,146,0,1217,1,1057,1,1203,99,22938,1375,2,2094,84,20885,30,17406,32,19500,10065,1342714
2020-08-14,247,0,472,13,3545,5,2831,5,3303,745,139426,77,0,28,4,482,13,390,13,418,378,50626,124,0,292,3,2784,2,2369,2,2661,1019,119431,138,0,97,19,1335,5,1105,5,1202,1185,132577,1858,0,4298,57,30314,18,24150,18,28448,6376,759033,184,0,348,8,3484,1,2953,1,3301,2222,279382,1170,1,870,45,9001,6,6966,7,7836,2450,452336,276,0,1569,20,10413,5,8572,5,10141,1506,208310,5402,1,16836,97,97225,258,75012,259,91848,7464,1401844,201,0,987,32,7019,11,5842,11,6829,1280,181370,35,0,23,0,485,0,427,0,450,79,29678,876,0,4139,15,31997,5,26984,5,31123,1241,531625,288,0,554,12,4821,2,3981,2,4535,1701,264548,103,0,134,5,1484,0,1247,0,1381,573,116750,614,0,1137,26,10761,12,9020,12,10157,3014,463708,70,0,80,8,1532,2,1384,2,1464,853,131894,14,0,146,0,1217,1,1058,1,1204,118,23056,1470,1,2095,127,21012,41,17447,42,19542,8644,1351358
2020-08-15,255,0,472,13,3558,3,2834,3,3306,1266,140692,68,0,28,3,486,2,392,2,420,230,50856,131,0,292,9,2793,6,2375,6,2667,1463,120894,143,0,97,10,1345,0,1105,0,1202,1487,134064,1911,155,4453,71,30385,28,24178,183,28631,6089,765122,198,0,348,15,3499,9,2962,9,3310,3340,282722,1221,0,870,58,9059,5,6971,5,7841,2602,454938,304,0,1569,33,10446,32,8604,32,10173,1921,210231,5237,1,16837,94,97319,113,75125,114,91962,7028,1408872,201,0,987,11,7030,7,5849,7,6836,1135,182505,37,0,23,2,487,2,429,2,452,221,29899,918,0,4139,47,32044,41,27025,41,31164,2220,533845,308,0,554,22,4843,0,3981,0,4535,1745,266293,108,0,134,5,1489,7,1254,7,1388,654,117404,640,1,1138,38,10799,8,9028,9,10166,3767,467475,81,0,80,13,1545,1,1385,1,1465,920,132814,13,0,146,0,1217,2,1060,2,1206,110,23166,1548,1,2096,120,21132,29,17476,30,19572,11772,1363130
2020-08-16,254,0,472,2,3560,0,2834,0,3306,233,140925,65,0,28,0,485,0,392,0,420,1,50857,134,0,292,9,2802,6,2381,6,2673,1062,121956,146,0,97,3,1348,0,1105,0,1202,1676,135740,1779,0,4453,51,30436,0,24178,0,28631,3817,768939,197,0,348,8,3507,1,2963,1,3311,1052,283774,1284,0,870,68,9127,2,6973,2,7843,3016,457954,284,0,1569,12,10458,0,8604,0,10173,1033,211264,5184,3,16840,61,97380,38,75163,41,92003,4882,1413754,199,0,987,5,7035,5,5854,5,6841,858,183363,35,0,23,0,487,0,429,0,452,59,29958,917,0,4139,40,32084,55,27080,55,31219,1921,535766,323,0,554,15,4858,0,3981,0,4535,1081,267374,105,0,134,4,1493,0,1254,0,1388,340,117744,665,0,1138,34,10833,0,9028,0,10166,1933,469408,83,0,80,3,1548,0,1385,0,1465,206,133020,11,0,146,0,1217,2,1062,2,1208,55,23221,1596,0,2096,78,21210,31,17507,31,19603,8697,1371827
