date,code,deaths,infectives,recovered,removed,tested,recoveredTotal,deathsTotal,infectivesTotal,testedTotal,removedTotal,activeInfectives
2020-05-20,SAR,0,1,11,11,1159,898,126,1355,45572,1024,342
2020-05-20,TOS,6,14,214,220,5138,6867,998,9982,214299,7865,2335
2020-05-20,UMB,0,0,0,0,1398,1287,74,1427,59220,1361,66
2020-05-20,VDA,0,0,3,3,257,986,143,1175,12920,1129,49
2020-05-20,VEN,12,33,243,255,12998,13666,1832,19030,536798,15498,3745
2020-05-21,ABR,2,7,50,52,1038,1549,391,3212,62161,1940,1324
2020-05-21,BAS,0,1,14,14,551,307,27,394,24537,334,74
2020-05-21,BZ,0,0,22,22,794,2046,291,2587,57104,2337,271
2020-05-21,CAL,0,0,27,27,1256,734,96,1156,59724,830,353
2020-05-21,EMR,17,53,208,225,4555,18466,4025,27417,278917,22491,5125
2020-05-21,FVG,1,6,23,24,2870,2314,323,3215,111541,2637,602
2020-05-21,LAZ,15,25,159,174,4222,3259,662,7558,222071,3921,3809
2020-05-21,LIG,11,55,147,158,1871,5872,1397,9344,87011,7269,2232
2020-05-21,LOM,65,316,207,272,14702,43649,15727,86091,622565,59376,26753
2020-05-21,MAR,3,12,151,154,1792,3867,990,6689,91885,4857,1986
2020-05-21,MOL,0,1,5,5,95,207,22,423,12253,229,199
2020-05-21,PIE,24,105,522,546,6662,17538,3742,29990,271286,21280,9253
2020-05-21,PUG,0,6,69,69,1694,2096,478,4413,97589,2574,1908
2020-05-21,SAR,1,1,13,14,1223,911,127,1356,46795,1038,332
2020-05-21,TOS,6,18,252,258,4316,7119,1004,10000,218615,8123,2133
2020-05-21,UMB,0,2,7,7,1251,1294,74,1429,60471,1368,68
2020-05-21,VDA,0,1,4,4,341,990,143,1176,13261,1133,47
2020-05-21,VEN,9,8,245,254,11775,13911,1841,19038,548573,15752,3498
2020-05-22,ABR,3,8,98,101,1795,1647,394,3220,63956,2041,1280
2020-05-22,BAS,0,0,11,11,508,318,27,394,25045,345,60
2020-05-22,BZ,0,3,29,29,1084,2075,291,2590,58188,2366,252
2020-05-22,CAL,0,1,25,25,1123,759,96,1157,60847,855,327
2020-05-22,EMR,12,53,237,249,3940,18703,4037,27470,282857,22740,4953
2020-05-22,FVG,2,12,103,105,2521,2417,325,3227,114062,2742,590
2020-05-22,LAZ,7,31,26,33,5019,3285,669,7589,227090,3954,3666
2020-05-22,LIG,10,45,202,212,2518,6074,1407,9389,89529,7481,2119
2020-05-22,LOM,57,293,1018,1075,19028,44667,15784,86384,641593,60451,26774
2020-05-22,MAR,0,8,72,72,1664,3939,990,6697,93549,4929,1840
2020-05-22,MOL,0,3,13,13,363,220,22,426,12616,242,197
2020-05-22,PIE,15,87,330,345,5347,17868,3757,30077,276633,21625,8794
2020-05-22,PUG,4,27,24,28,2113,2120,482,4440,99702,2602,1866
2020-05-22,SAR,1,0,11,12,1394,922,128,1356,48189,1050,318
2020-05-22,TOS,5,35,121,126,3890,7240,1009,10035,222505,8249,1910
2020-05-22,UMB,0,0,2,2,1225,1296,74,1429,61696,1370,61
2020-05-22,VDA,0,1,1,1,270,991,143,1177,13531,1134,44
2020-05-22,VEN,13,21,271,284,11360,14182,1854,19059,559933,16036,3265
2020-05-23,ABR,0,1,12,12,1334,1659,394,3221,65290,2053,1180
2020-05-23,BAS,0,4,12,12,466,330,27,398,25511,357,53
2020-05-23,BZ,0,0,10,10,1483,2085,291,2590,59671,2376,223
2020-05-23,CAL,0,0,14,14,1045,773,96,1157,61892,869,302
2020-05-23,EMR,10,43,193,203,4525,18896,4047,27513,287382,22943,4747
2020-05-23,FVG,2,6,30,32,2627,2447,327,3233,116689,2774,491
2020-05-23,LAZ,7,18,65,72,3653,3350,676,7607,230743,4026,3651
2020-05-23,LIG,7,38,205,212,2206,6279,1414,9427,91735,7693,1945
2020-05-23,LOM,56,441,688,744,17191,45355,15840,86825,658784,61195,26140
2020-05-23,MAR,3,4,56,59,1108,3995,993,6701,94657,4988,1772
2020-05-23,MOL,0,5,0,0,401,220,22,431,13017,242,189
2020-05-23,PIE,14,60,473,487,5264,18341,3771,30137,281897,22112,8509
2020-05-23,PUG,4,8,37,41,2036,2157,486,4448,101738,2643,1846
2020-05-23,SAR,1,0,18,19,1486,940,129,1356,49675,1069,306
2020-05-23,TOS,2,12,30,32,3541,7270,1011,10047,226046,8281,1796
2020-05-23,UMB,0,1,4,4,1313,1300,74,1430,63009,1374,60
2020-05-23,VDA,0,0,8,8,297,999,143,1177,13828,1142,43
2020-05-23,VEN,11,10,181,192,12901,14363,1865,19069,572834,16228,2991
2020-05-24,ABR,4,5,77,81,1196,1736,398,3226,66486,2134,1173
2020-05-24,BAS,0,1,3,3,600,333,27,399,26111,360,42
2020-05-24,BZ,0,3,22,22,902,2107,291,2593,60573,2398,216
2020-05-24,CAL,0,0,13,13,1060,786,96,1157,62952,882,288
2020-05-24,EMR,8,45,150,158,4494,19046,4055,27558,291876,23101,4589
2020-05-24,FVG,2,3,48,50,2163,2495,329,3236,118852,2824,462
2020-05-24,LAZ,8,20,24,32,2755,3374,684,7627,233498,4058,3599
2020-05-24,LIG,5,53,158,163,1438,6437,1419,9480,93173,7856,1786
2020-05-24,LOM,0,285,301,301,11457,45656,15840,87110,670241,61496,25681
2020-05-24,MAR,1,13,33,34,1058,4028,994,6714,95715,5022,1726
2020-05-24,MOL,0,1,7,7,209,227,22,432,13226,249,190
2020-05-24,PIE,12,43,353,365,3263,18694,3783,30180,285160,22477,8065
2020-05-24,PUG,1,10,21,22,1832,2178,487,4458,103570,2665,1815
2020-05-24,SAR,0,0,42,42,1121,982,129,1356,50796,1111,287
2020-05-24,TOS,2,15,79,81,3089,7349,1013,10062,229135,8362,1779
2020-05-24,UMB,1,0,2,3,708,1302,75,1430,63717,1377,56
2020-05-24,VDA,0,1,4,4,251,1003,143,1178,14079,1146,36
2020-05-24,VEN,4,17,194,198,9875,14557,1869,19086,582709,16426,2816
2020-05-25,ABR,2,1,45,47,982,1781,400,3227,67468,2181,1093
2020-05-25,BAS,0,0,3,3,523,336,27,399,26634,363,39
2020-05-25,BZ,0,0,11,11,502,2118,291,2593,61075,2409,194
2020-05-25,CAL,0,0,11,11,556,797,96,1157,63508,893,275
2020-05-25,EMR,13,29,114,127,2305,19160,4068,27587,294181,23228,4460
2020-05-25,FVG,0,4,30,30,1271,2525,329,3240,120123,2854,416
2020-05-25,LAZ,4,16,27,31,2342,3401,688,7643,235840,4089,3583
2020-05-25,LIG,6,17,79,85,1299,6516,1425,9497,94472,7941,1640
2020-05-25,LOM,34,148,513,547,5641,46169,15874,87258,675882,62043,25528
2020-05-25,MAR,1,2,31,32,555,4059,995,6716,96270,5054,1694
2020-05-25,MOL,0,0,6,6,89,233,22,432,13315,255,183
2020-05-25,PIE,15,48,240,255,2858,18934,3798,30228,288018,22732,7748
2020-05-25,PUG,4,9,120,124,1100,2298,491,4467,104670,2789,1802
2020-05-25,SAR,0,-2,12,12,277,994,129,1354,51073,1123,243
2020-05-25,TOS,2,5,67,69,1138,7416,1015,10067,230273,8431,1703
2020-05-25,UMB,0,0,7,7,199,1309,75,1430,63916,1384,53
2020-05-25,VDA,0,1,0,0,96,1003,143,1179,14175,1146,33
2020-05-25,VEN,9,11,84,93,7470,14641,1878,19097,590179,16519,2629
2020-05-26,ABR,0,3,140,140,1265,1921,400,3230,68733,2321,1049
2020-05-26,BAS,0,0,0,0,563,336,27,399,27197,363,36
2020-05-26,BZ,0,0,5,5,389,2123,291,2593,61464,2414,183
2020-05-26,CAL,0,0,26,26,1006,823,96,1157,64514,919,264
2020-05-26,EMR,8,24,229,237,3673,19389,4076,27611,297854,23465,4357
2020-05-26,FVG,0,11,22,22,1289,2547,329,3251,121412,2876,397
2020-05-26,LAZ,5,18,29,34,3127,3430,693,7661,238967,4123,3570
2020-05-26,LIG,6,53,165,171,2206,6681,1431,9550,96678,8112,1608
2020-05-26,LOM,22,159,875,897,9176,47044,15896,87417,685058,62940,25140
2020-05-26,MAR,1,2,88,89,1015,4147,996,6718,97285,5143,1664
2020-05-26,MOL,0,0,3,3,137,236,22,432,13452,258,177
2020-05-26,PIE,14,86,627,641,5455,19561,3812,30314,293473,23373,7579
2020-05-26,PUG,3,2,138,141,2203,2436,494,4469,106873,2930,1680
2020-05-26,SAR,1,0,6,7,895,1000,130,1354,51968,1130,231
2020-05-26,TOS,6,3,111,117,4523,7527,1021,10070,234796,8548,1637
2020-05-26,UMB,0,1,5,5,1097,1314,75,1431,65013,1389,47
2020-05-26,VDA,0,2,4,4,87,1007,143,1181,14262,1150,35
2020-05-26,VEN,8,8,147,155,12073,14788,1886,19105,602252,16674,2544
2020-05-27,ABR,0,5,48,48,1740,1969,400,3235,70473,2369,914
2020-05-27,BAS,0,0,0,0,537,336,27,399,27734,363,36
2020-05-27,BZ,0,0,8,8,783,2131,291,2593,62247,2422,178
2020-05-27,CAL,0,1,49,49,1117,872,96,1158,65631,968,239
2020-05-27,EMR,7,16,157,164,3714,19546,4083,27627,301568,23629,4136
2020-05-27,FVG,2,4,21,23,1651,2568,331,3255,123063,2899,379
2020-05-27,LAZ,8,11,53,61,3320,3483,701,7672,242287,4184,3547
2020-05-27,LIG,7,39,201,208,2157,6882,1438,9589,98835,8320,1476
2020-05-27,LOM,58,384,766,824,12503,47810,15954,87801,697561,63764,24627
2020-05-27,MAR,0,0,125,125,1250,4272,996,6718,98535,5268,1575
2020-05-27,MOL,0,2,10,10,177,246,22,434,13629,268,176
2020-05-27,PIE,16,73,534,550,5098,20095,3828,30387,298571,23923,7011
2020-05-27,PUG,1,10,35,36,2626,2471,495,4479,109499,2966,1549
2020-05-27,SAR,0,1,10,10,1326,1010,130,1355,53294,1140,225
2020-05-27,TOS,6,12,68,74,3871,7595,1027,10082,238667,8622,1532
2020-05-27,UMB,0,0,10,10,1206,1324,75,1431,66219,1399,42
2020-05-27,VDA,0,0,4,4,197,1011,143,1181,14459,1154,31
2020-05-27,VEN,9,8,143,152,14439,14931,1895,19113,616691,16826,2397
2020-05-28,ABR,2,2,42,44,1315,2011,402,3237,71788,2413,868
2020-05-28,BAS,0,0,2,2,608,338,27,399,28342,365,36
2020-05-28,BZ,0,2,16,16,1042,2147,291,2595,63289,2438,172
2020-05-28,CAL,0,0,20,20,1325,892,96,1158,66956,988,190
2020-05-28,EMR,11,74,311,322,9128,19857,4094,27701,310696,23951,4046
2020-05-28,FVG,2,7,25,27,2952,2593,333,3262,126015,2926,363
2020-05-28,LAZ,7,21,97,104,3706,3580,708,7693,245993,4288,3507
2020-05-28,LIG,7,16,133,140,1790,7015,1445,9605,100625,8460,1284
2020-05-28,LOM,20,382,1486,1506,15507,49296,15974,88183,713068,65270,24185
2020-05-28,MAR,1,1,104,105,1575,4376,997,6719,100110,5373,1451
2020-05-28,MOL,0,1,4,4,218,250,22,435,13847,272,167
2020-05-28,PIE,10,58,440,450,5787,20535,3838,30445,304358,24373,6519
2020-05-28,PUG,1,2,119,120,2447,2590,496,4481,111946,3086,1515
2020-05-28,SAR,0,0,15,15,1293,1025,130,1355,54587,1155,215
2020-05-28,TOS,2,4,82,84,4020,7677,1029,10086,242687,8706,1462
2020-05-28,UMB,0,0,-1,-1,1239,1323,75,1431,67458,1398,32
2020-05-28,VDA,0,1,5,5,194,1016,143,1182,14653,1159,28
2020-05-28,VEN,3,12,271,274,15433,15202,1898,19125,632124,17100,2257
2020-05-29,ABR,2,0,52,54,1513,2063,404,3237,73301,2467,824
2020-05-29,BAS,0,0,1,1,567,339,27,399,28909,366,34
2020-05-29,BZ,0,0,3,3,816,2150,291,2595,64105,2441,156
2020-05-29,CAL,1,0,10,11,1175,902,97,1158,68131,999,170
2020-05-29,EMR,8,38,216,224,6213,20073,4102,27739,316909,24175,3762
2020-05-29,FVG,0,5,18,18,4823,2611,333,3267,130838,2944,341
2020-05-29,LAZ,13,16,245,258,3274,3825,721,7709,249267,4546,3419
2020-05-29,LIG,7,14,158,165,1548,7173,1452,9619,102173,8625,1158
2020-05-29,LOM,38,354,546,584,14078,49842,16012,88537,727146,65854,23033
2020-05-29,MAR,-11,4,9,-2,1279,4385,986,6723,101389,5371,1350
2020-05-29,MOL,0,1,2,2,262,252,22,436,14109,274,164
2020-05-29,PIE,13,56,457,470,5139,20992,3851,30501,309497,24843,6125
2020-05-29,PUG,4,1,109,113,2642,2699,500,4482,114588,3199,1396
2020-05-29,SAR,0,1,11,11,1244,1036,130,1356,55831,1166,201
2020-05-29,TOS,2,2,125,127,3365,7802,1031,10088,246052,8833,1380
2020-05-29,UMB,1,0,1,2,1315,1324,76,1431,68773,1400,33
2020-05-29,VDA,0,0,4,4,106,1020,143,1182,14759,1163,23
2020-05-29,VEN,8,9,177,185,12925,15379,1906,19134,645049,17285,1992
2020-05-30,ABR,0,0,0,0,0,2063,404,3237,73301,2467,770
2020-05-30,BAS,0,0,2,2,512,341,27,399,29421,368,33
2020-05-30,BZ,0,1,18,18,1300,2168,291,2596,65405,2459,154
2020-05-30,CAL,0,0,8,8,1203,910,97,1158,69334,1007,159
2020-05-30,EMR,5,20,300,305,4464,20373,4107,27759,321373,24480,3558
2020-05-30,FVG,0,4,22,22,1138,2633,333,3271,131976,2966,327
2020-05-30,LAZ,7,6,107,114,4121,3932,728,7715,253388,4660,3167
2020-05-30,LIG,7,32,238,245,2719,7411,1459,9651,104892,8870,1025
2020-05-30,LOM,67,221,1028,1095,14301,50870,16079,88758,741447,66949,22670
2020-05-30,MAR,1,4,8,9,1095,4393,987,6727,102484,5380,1356
2020-05-30,MOL,0,0,6,6,262,258,22,436,14371,280,162
2020-05-30,PIE,7,82,443,450,6331,21435,3858,30583,315828,25293,5737
2020-05-30,PUG,0,8,69,69,2177,2768,500,4490,116765,3268,1291
2020-05-30,SAR,0,0,4,4,749,1040,130,1356,56580,1170,190
2020-05-30,TOS,6,12,95,101,3389,7897,1037,10100,249441,8934,1265
2020-05-30,UMB,0,0,0,0,1250,1324,76,1431,70023,1400,31
2020-05-30,VDA,0,1,3,3,213,1023,143,1183,14972,1166,20
2020-05-30,VEN,10,12,239,249,15102,15618,1916,19146,660151,17534,1819
2020-05-31,ABR,1,7,1,2,2351,2064,405,3244,75652,2469,777
2020-05-31,BAS,0,0,2,2,459,343,27,399,29880,370,31
2020-05-31,BZ,0,1,11,11,842,2179,291,2597,66247,2470,137
2020-05-31,CAL,0,0,7,7,940,917,97,1158,70274,1014,151
2020-05-31,EMR,7,31,140,147,4109,20513,4114,27790,325482,24627,3284
2020-05-31,FVG,0,2,29,29,2402,2662,333,3273,134378,2995,307
2020-05-31,LAZ,7,13,78,85,2086,4010,735,7728,255474,4745,3066
2020-05-31,LIG,6,12,118,124,1471,7529,1465,9663,106363,8994,792
2020-05-31,LOM,33,210,990,1023,12427,51860,16112,88968,753874,67972,21785
2020-05-31,MAR,0,3,12,12,1150,4405,987,6730,103634,5392,1350
2020-05-31,MOL,0,0,11,11,260,269,22,436,14631,291,156
2020-05-31,PIE,9,54,174,183,3305,21609,3867,30637,319133,25476,5341
2020-05-31,PUG,4,4,45,49,1887,2813,504,4494,118652,3317,1226
2020-05-31,SAR,0,0,1,1,716,1041,130,1356,57296,1171,186
2020-05-31,TOS,4,4,55,59,2649,7952,1041,10104,252090,8993,1168
2020-05-31,UMB,0,0,0,0,530,1324,76,1431,70553,1400,31
2020-05-31,VDA,0,1,3,3,231,1026,143,1184,15203,1169,18
2020-05-31,VEN,2,6,116,118,9617,15734,1918,19152,669768,17652,1576
2020-06-01,ABR,3,1,29,32,1272,2093,408,3245,76924,2501,776
2020-06-01,BAS,0,0,1,1,76,344,27,399,29956,371,29
2020-06-01,BZ,0,1,5,5,874,2184,291,2598,67121,2475,127
2020-06-01,CAL,0,0,9,9,618,926,97,1158,70892,1023,144
2020-06-01,EMR,10,19,104,114,3876,20617,4124,27809,329358,24741,3156
2020-06-01,FVG,2,1,11,13,1053,2673,335,3274,135431,3008,279
2020-06-01,LAZ,4,10,95,99,2089,4105,739,7738,257563,4844,2991
2020-06-01,LIG,2,56,112,114,1424,7641,1467,9719,107787,9108,724
2020-06-01,LOM,19,50,166,185,3572,52026,16131,89018,757446,68157,20812
2020-06-01,MAR,0,0,11,11,360,4416,987,6730,103994,5403,1338
2020-06-01,MOL,0,0,10,10,188,279,22,436,14819,301,145
2020-06-01,PIE,9,21,111,120,2343,21720,3876,30658,321476,25596,5179
2020-06-01,PUG,2,4,24,26,998,2837,506,4498,119650,3343,1181
2020-06-01,SAR,1,1,24,25,391,1065,131,1357,57687,1196,186
2020-06-01,TOS,7,3,25,32,1755,7977,1048,10107,253845,9025,1112
2020-06-01,UMB,0,0,0,0,188,1324,76,1431,70741,1400,31
2020-06-01,VDA,0,3,1,1,27,1027,143,1187,15230,1170,18
2020-06-01,VEN,0,2,34,34,6166,15768,1918,19154,675934,17686,1460
2020-06-02,ABR,5,4,0,5,968,2093,413,3249,77892,2506,748
2020-06-02,BAS,0,0,4,4,468,348,27,399,30424,375,28
2020-06-02,BZ,0,0,3,3,522,2187,291,2598,67643,2478,122
2020-06-02,CAL,0,0,23,23,725,949,97,1158,71617,1046,135
2020-06-02,EMR,12,19,163,175,4271,20780,4136,27828,333629,24916,3061
2020-06-02,FVG,1,2,23,24,1093,2696,336,3276,136524,3032,268
2020-06-02,LAZ,2,5,50,52,2539,4155,741,7743,260102,4896,2897
2020-06-02,LIG,1,15,79,80,1273,7720,1468,9734,109060,9188,625
2020-06-02,LOM,12,187,781,793,8676,52807,16143,89205,766122,68950,20814
2020-06-02,MAR,0,4,5,5,974,4421,987,6734,104968,5408,1331
2020-06-02,MOL,0,0,2,2,132,281,22,436,14951,303,135
2020-06-02,PIE,8,57,283,291,3621,22003,3884,30715,325097,25887,5116
2020-06-02,PUG,2,0,102,104,1810,2939,508,4498,121460,3447,1155
2020-06-02,SAR,0,0,6,6,537,1071,131,1357,58224,1202,161
2020-06-02,TOS,5,10,76,81,3333,8053,1053,10117,257178,9106,1090
2020-06-02,UMB,0,0,0,0,1028,1324,76,1431,71769,1400,31
2020-06-02,VDA,0,0,4,4,97,1031,143,1187,15327,1174,17
2020-06-02,VEN,3,8,70,73,14333,15838,1921,19162,690267,17759,1434
2020-06-03,ABR,1,3,9,10,464,2102,414,3252,78356,2516,746
2020-06-03,BAS,0,0,1,1,284,349,27,399,30708,376,24
2020-06-03,BZ,0,0,0,0,322,2187,291,2598,67965,2478,119
2020-06-03,CAL,0,0,2,2,620,951,97,1158,72237,1048,112
2020-06-03,EMR,11,14,76,87,3001,20856,4147,27842,336630,25003,2900
2020-06-03,FVG,0,0,11,11,1726,2707,336,3276,138250,3043,244
2020-06-03,LAZ,6,10,33,39,2359,4188,747,7753,262461,4935,2855
2020-06-03,LIG,5,17,44,49,946,7764,1473,9751,110006,9237,562
2020-06-03,LOM,29,237,239,268,11355,53046,16172,89442,777477,69218,20258
2020-06-03,MAR,0,1,17,17,711,4438,987,6735,105679,5425,1327
2020-06-03,MOL,0,0,6,6,172,287,22,436,15123,309,133
2020-06-03,PIE,14,19,147,161,2109,22150,3898,30734,327206,26048,4844
2020-06-03,PUG,3,1,13,16,1046,2952,511,4499,122506,3463,1052
2020-06-03,SAR,0,0,9,9,381,1080,131,1357,58605,1211,155
2020-06-03,TOS,2,4,40,42,1989,8093,1055,10121,259167,9148,1013
2020-06-03,UMB,0,0,0,0,232,1324,76,1431,72001,1400,31
2020-06-03,VDA,0,0,0,0,86,1031,143,1187,15413,1174,13
2020-06-03,VEN,0,2,18,18,4786,15856,1921,19164,695053,17777,1363
2020-06-04,ABR,1,3,34,35,1364,2136,415,3255,79720,2551,739
2020-06-04,BAS,0,0,3,3,388,352,27,399,31096,379,23
2020-06-04,BZ,1,0,7,8,548,2194,292,2598,68513,2486,119
2020-06-04,CAL,0,0,8,8,835,959,97,1158,73072,1056,110
2020-06-04,EMR,7,18,162,169,5080,21018,4154,27860,341710,25172,2831
2020-06-04,FVG,0,3,23,23,692,2730,336,3279,138942,3066,236
2020-06-04,LAZ,3,11,72,75,2919,4260,750,7764,265380,5010,2827
2020-06-04,LIG,6,21,135,141,1581,7899,1479,9772,111587,9378,534
2020-06-04,LOM,29,84,55,84,3410,53101,16201,89526,780887,69302,20074
2020-06-04,MAR,1,3,9,10,4398,4447,988,6738,110077,5435,1313
2020-06-04,MOL,1,0,1,2,138,288,23,436,15261,311,127
2020-06-04,PIE,12,24,142,154,4035,22292,3910,30758,331241,26202,4707
2020-06-04,PUG,3,4,70,73,2543,3022,514,4503,125049,3536,1040
2020-06-04,SAR,0,0,38,38,951,1118,131,1357,59556,1249,146
2020-06-04,TOS,4,1,87,91,3595,8180,1059,10122,262762,9239,972
2020-06-04,UMB,0,0,0,0,1203,1324,76,1431,73204,1400,31
2020-06-04,VDA,0,0,3,3,99,1034,143,1187,15512,1177,13
2020-06-04,VEN,13,4,59,72,11422,15915,1934,19168,706475,17849,1349
2020-06-05,ABR,0,2,36,36,1252,2172,415,3257,80972,2587,706
2020-06-05,BAS,0,0,2,2,389,354,27,399,31485,381,20
2020-06-05,BZ,0,1,12,12,953,2206,292,2599,69466,2498,112
2020-06-05,CAL,0,1,6,6,1114,965,97,1159,74186,1062,103
2020-06-05,EMR,13,17,180,193,5436,21198,4167,27877,347146,25365,2679
2020-06-05,FVG,2,1,32,34,3304,2762,338,3280,142246,3100,214
2020-06-05,LAZ,4,9,49,53,3181,4309,754,7773,268561,5063,2761
2020-06-05,LIG,7,14,157,164,1742,8056,1486,9786,113329,9542,407
2020-06-05,LOM,21,402,752,773,19389,53853,16222,89928,800276,70075,20392
2020-06-05,MAR,1,2,11,12,1354,4458,989,6740,111431,5447,1305
2020-06-05,MOL,0,0,3,3,307,291,23,436,15568,314,125
2020-06-05,PIE,17,49,219,236,4573,22511,3927,30807,335814,26438,4602
2020-06-05,PUG,7,4,118,125,2471,3140,521,4507,127520,3661,971
2020-06-05,SAR,0,2,43,43,1238,1161,131,1359,60794,1292,110
2020-06-05,TOS,4,7,29,33,3746,8209,1063,10129,266508,9272,888
2020-06-05,UMB,0,0,2,2,938,1326,76,1431,74142,1402,31
2020-06-05,VDA,0,0,0,0,75,1034,143,1187,15587,1177,10
2020-06-05,VEN,4,6,92,96,7025,16007,1938,19174,713500,17945,1283
2020-06-06,ABR,3,1,15,18,1360,2187,418,3258,82332,2605,671
2020-06-06,BAS,0,0,1,1,397,355,27,399,31882,382,18
2020-06-06,BZ,0,1,2,2,1112,2208,292,2600,70578,2500,101
2020-06-06,CAL,0,0,6,6,1104,971,97,1159,75290,1068,97
2020-06-06,EMR,4,17,109,113,4000,21307,4171,27894,351146,25478,2503
2020-06-06,FVG,0,3,22,22,4092,2784,338,3283,146338,3122,183
2020-06-06,LAZ,4,28,37,41,3101,4346,758,7801,271662,5104,2736
2020-06-06,LIG,6,13,6,12,1558,8062,1492,9799,114887,9554,256
2020-06-06,LOM,27,142,469,496,13696,54322,16249,90070,813972,70571,19761
2020-06-06,MAR,2,2,98,100,1309,4556,991,6742,112740,5547,1295
2020-06-06,MOL,0,0,1,1,954,292,23,436,16522,315,122
2020-06-06,PIE,7,38,233,240,4362,22744,3934,30845,340176,26678,4404
2020-06-06,PUG,1,4,91,92,2378,3231,522,4511,129898,3753,850
2020-06-06,SAR,0,3,10,10,1351,1171,131,1362,62145,1302,70
2020-06-06,TOS,5,5,72,77,2790,8281,1068,10134,269298,9349,860
2020-06-06,UMB,0,0,1,1,1194,1327,76,1431,75336,1403,29
2020-06-06,VDA,1,2,-1,0,143,1033,144,1189,15730,1177,12
2020-06-06,VEN,11,8,62,73,20630,16069,1949,19182,734130,18018,1195
2020-06-07,ABR,0,7,7,7,688,2194,418,3265,83020,2612,660
2020-06-07,BAS,0,0,3,3,265,358,27,399,32147,385,17
2020-06-07,BZ,0,3,6,6,1177,2214,292,2603,71755,2506,102
2020-06-07,CAL,0,0,0,0,852,971,97,1159,76142,1068,91
2020-06-07,EMR,4,14,98,102,4806,21405,4175,27908,355952,25580,2404
2020-06-07,FVG,1,0,9,10,1335,2793,339,3283,147673,3132,161
2020-06-07,LAZ,2,11,16,18,2467,4362,760,7812,274129,5122,2706
2020-06-07,LIG,7,13,8,15,1360,8070,1499,9812,116247,9569,257
2020-06-07,LOM,21,125,183,204,8005,54505,16270,90195,821977,70775,19390
2020-06-07,MAR,0,3,39,39,989,4595,991,6745,113729,5586,1198
2020-06-07,MOL,0,0,1,1,269,293,23,436,16791,316,121
2020-06-07,PIE,7,10,208,215,3178,22952,3941,30855,343354,26893,4174
2020-06-07,PUG,3,0,22,25,2033,3253,525,4511,131931,3778,758
2020-06-07,SAR,0,0,1,1,1027,1172,131,1362,63172,1303,60
2020-06-07,TOS,2,1,34,36,2808,8315,1070,10135,272106,9385,784
2020-06-07,UMB,0,1,0,0,843,1327,76,1432,76179,1403,29
2020-06-07,VDA,0,2,5,5,175,1038,144,1191,15905,1182,14
2020-06-07,VEN,5,1,75,80,11675,16144,1954,19183,745805,18098,1123
2020-06-08,ABR,0,0,21,21,695,2215,418,3265,83715,2633,653
2020-06-08,BAS,0,0,1,1,573,359,27,399,32720,386,14
2020-06-08,BZ,0,1,1,1,502,2215,292,2604,72257,2507,97
2020-06-08,CAL,0,0,14,14,359,985,97,1159,76501,1082,91
2020-06-08,EMR,4,20,62,66,5010,21467,4179,27928,360962,25646,2322
2020-06-08,FVG,1,1,7,8,357,2800,340,3284,148030,3140,152
2020-06-08,LAZ,3,16,88,91,1756,4450,763,7828,275885,5213,2704
2020-06-08,LIG,6,14,3,9,1163,8073,1505,9826,117410,9578,256
2020-06-08,LOM,32,194,263,295,4488,54768,16302,90389,826465,71070,19380
2020-06-08,MAR,0,2,86,86,581,4681,991,6747,114310,5672,1161
2020-06-08,MOL,0,0,1,1,175,294,23,436,16966,317,120
2020-06-08,PIE,13,14,97,110,1570,23049,3954,30869,344924,27003,3973
2020-06-08,PUG,0,1,36,36,1233,3289,525,4512,133164,3814,734
2020-06-08,SAR,0,0,3,3,338,1175,131,1362,63510,1306,59
2020-06-08,TOS,4,9,34,38,1600,8349,1074,10144,273706,9423,757
2020-06-08,UMB,0,0,0,0,234,1327,76,1432,76413,1403,29
2020-06-08,VDA,0,0,1,1,5,1039,144,1191,15910,1183,9
2020-06-08,VEN,1,4,8,9,4443,16152,1955,19187,750248,18107,1047
2020-06-09,ABR,33,1,33,66,985,2248,451,3266,84700,2699,633
2020-06-09,BAS,0,1,0,0,465,359,27,400,33185,386,14
2020-06-09,BZ,0,0,2,2,395,2217,292,2604,72652,2509,96
2020-06-09,CAL,0,0,9,9,715,994,97,1159,77216,1091,77
2020-06-09,EMR,6,18,138,144,6523,21605,4185,27946,367485,25790,2274
2020-06-09,FVG,0,0,16,16,859,2816,340,3284,148889,3156,144
2020-06-09,LAZ,3,23,65,68,3687,4515,766,7851,279572,5281,2636
2020-06-09,LIG,4,8,3,7,1481,8076,1509,9834,118891,9585,255
2020-06-09,LOM,15,192,1199,1214,9848,55967,16317,90581,836313,72284,19277
2020-06-09,MAR,1,0,82,83,1200,4763,992,6747,115510,5755,1075
2020-06-09,MOL,0,2,1,1,196,295,23,438,17162,318,121
2020-06-09,PIE,7,21,209,216,3846,23258,3961,30890,348770,27219,3884
2020-06-09,PUG,1,0,84,85,2461,3373,526,4512,135625,3899,698
2020-06-09,SAR,0,-1,1,1,762,1176,131,1361,64272,1307,55
2020-06-09,TOS,3,1,91,94,3386,8440,1077,10145,277092,9517,720
2020-06-09,UMB,0,3,3,3,1014,1330,76,1435,77427,1406,32
2020-06-09,VDA,0,0,0,0,130,1039,144,1191,16040,1183,8
2020-06-09,VEN,6,4,74,80,11850,16226,1961,19191,762098,18187,1042
