Date,Code,Confirmed,Deaths,ICU,incidenceRate,populationBaseline,Recovered,susceptiblePopulation,susceptibleRate,Tested,TestedPositive,totalPopulation,region,populationDensity,airPassengersArrived,airPassengersDeparted,touristArrivals,broadbandAccess,deathRateDiabetes,deathRateInfluenza,deathRateChd,deathRateCancer,deathRatePneumonia,availableBeds,maritimePassengersDisembarked,maritimePassengersEmbarked,riskOfPovertyOrSocialExclusion,railTravelers
2020-03-15,VDA,15,0,3,1.1953457292622363e-4,125465.06371629442,0,125430.70759260548,0.9995537375944088,230,57,125486.70759260548,Valle d'Aosta/Vallée d'Aoste,38.8,3399.3788659793813,3433.7396907216494,755502,85,24.39,0.23587628865979385,92.05,309.19,32.26,462,3630.533505154639,3574.306701030928,14.6,1678.1013698630138
2020-03-15,VEN,235,8,129,4.797063130204947e-5,4898009.681957229,120,4896721.672465217,0.9995694891003574,32546,2172,4898830.672465217,Veneto,282.8,8947,8962,6826396,87,29.22,0.47,104.49,268.77,20.91,16812,20.558698727015557,21.099717114568598,14.7,33424.98082191781
2020-03-16,ABR,39,1,37,2.9777467112293872e-5,1309477.4509272957,7,1309543.1565284922,0.9998686737347868,1533,176,1309715.1565284922,Abruzzo,121.5,324,332,1441899,84,37.83,0.76,154.49,257.63,14.5,4087,271.02716049382695,274.47489711934134,30.1,1563.130684931507
2020-03-16,BAS,1,0,2,1.7791365234112701e-6,561966.683943028,0,562058.4127205629,0.9999786503617191,230,12,562070.4127205629,Basilicata,56.4,980.196808510638,990.1046099290777,749956,78,46.68,0.52,122.72,236.18,8.39,1720,1046.8492907801415,1030.6365248226948,39.2,844.6884892367905
2020-03-16,BZ,37,1,11,6.975625605097326e-5,530326.4867020383,0,530183.3752775213,0.9995569535088654,1740,241,530418.3752775213,Provincia Autonoma di Bolzano/Bozen,71.8,163.69220055710326,165.34679665738182,2576564,85,14.16,1.72,76.93,232.12,19.9,1919,174.82311977715898,172.11559888579407,12.9,5237.010273972603
2020-03-16,CAL,21,0,7,1.0800427668959311e-5,1944009.620840145,1,1944279.4494811445,0.9999547410650063,1030,89,1944367.4494811445,Calabria,128.6,1597,1629,1486385,77,50.41,0.36,105.14,231.17,5.95,4150,4638,4697,44.5,3926.23168297456
2020-03-16,CAM,67,0,22,1.1564781024094434e-5,5792391.505836693,28,5793060.675428187,0.9999325100092474,2517,400,5793451.675428187,Campania,426.4,4923,4980,3354019,79,49.38,0.55,119.54,243.34,5.58,15347,11754,11751,53.6,36077.477232876714
2020-03-16,EMR,429,62,197,9.634378733404155e-5,4452328.164830894,88,4449627.983224974,0.9992867415650981,13096,3522,4452803.983224974,Emilia-Romagna,201.7,4464,4480,8355467,88,30.55,0.63,111.03,300.78,28.1,16316,261.21864154685153,259.8116013882001,14.2,24868.89080234834
2020-03-16,FVG,39,8,19,3.2139134561308024e-5,1213271.922350043,18,1213109.8701692268,0.9997000347440944,4851,386,1213473.8701692268,Friuli-Venezia Giulia,160.5,383,386,1237869,87,23.7,0.41,137.1,333.49,35.26,4268,7.970093457943944,8.254205607476655,13.6,5142.3133385518595
2020-03-16,LAZ,87,3,31,1.4819301925204566e-5,5869657.444572615,32,5870217.87604404,0.999914150250916,9330,523,5870721.87604404,Lazio,347.2,24368,24339,4606265,87,33.85,0.42,117.86,275.52,18.07,19483,1265,1272,27.5,92309.93133463796
2020-03-16,LIG,108,17,73,6.97498699856066e-5,1548154.2220115464,42,1547772.982981855,0.9996015215761007,2189,667,1548389.982981855,Liguria,287.3,731,729,2550375,84,39.28,0.7,139.59,350.21,27.23,5517,1292,1326,18.8,23648.12235812133
2020-03-16,LOM,1377,202,823,1.3708476004877564e-4,10044446.237656439,2368,10031651.258827126,0.9986830106821458,43565,14649,10044880.258827126,Lombardia,436,23215,23081,7661191,87,23.02,0.46,96.33,296.11,21.33,35870,258.8036697247713,258.7376146788997,15.7,119041.43867123289
2020-03-16,MAR,109,11,110,7.156692276469705e-5,1522825.8901884204,0,1521864.9760116576,0.9992219559314113,3225,1242,1523049.9760116576,Marche,162.9,221,226,1872348,86,35.11,0.78,145.76,290.35,20.44,4943,533,552,17.6,7271.557534246575
2020-03-16,MOL,4,1,5,1.3106915874189058e-5,305127.0758322388,5,305162.3967129479,0.999934465420629,253,21,305182.3967129479,Molise,69.1,0,0,127283,77,39.84,0.96,148.12,253.5,16.71,1130,0,0,27.1,1081.5635225048923
2020-03-16,PIE,405,30,186,9.310100371535337e-5,4349422.394428383,0,4348709.218298283,0.9996770199747652,5588,1516,4350114.218298283,Piemonte,173.6,2059,2048,3235861,83,31.53,0.61,103.65,321.48,25.15,15721,264.95046082949324,273.3905529953919,18.7,27279.71046966732
2020-03-16,PUG,0,0,6,0,4022594.162834883,2,4023106.660187401,0.9999468101058616,2017,230,4023320.660187401,Puglia,209.3,3757,3802,3023423,77,41.12,0.57,97.19,247.29,8.4,11620,972,954,35.7,8845.330348336594
2020-03-16,SAR,30,0,0,1.8323265114578457e-5,1636962.627703486,0,1637157.7810821356,0.9999358685720989,797,107,1637262.7810821356,Sardegna,69.1,4353,4397,1629624,84,28.15,0.91,81.36,291.31,12.87,5215,4649,4577,35,2759.8911311154598
2020-03-16,SIC,25,0,20,5.007215142001735e-6,4991875.845616989,8,4992584.254650421,0.9999577391042015,2653,213,4992795.254650421,Sicilia,195.1,8819,8914,2686092,76,51.64,0.34,98.41,245.03,9.4,13820,7983,7940,51.6,6244.122667318983
2020-03-16,TN,0,0,19,0,540230.5842890699,5,539952.3009799281,0.9993115245800988,1006,378,540324.3009799281,Provincia Autonoma di Trento,87.8,23.177676537585423,23.599088838268795,2705981,91,20.06,0.19,112.37,263.18,17.09,1918,990.1628701594535,974.8280182232348,20.6,2510.4568493150687
2020-03-16,TOS,85,6,107,2.2822863545504936e-5,3723662.139979211,11,3723483.4599445574,0.9997712343559909,5910,866,3724335.4599445574,Toscana,163.7,4069,4087,6321753,86,35.05,0.29,108.99,310.49,22.47,11029,4646,4794,19.3,67063.94383561643
2020-03-16,UMB,21,0,15,2.3842973859362252e-5,880601.0718977408,4,880599.6147589,0.999814933107663,1093,164,880762.6147589,Umbria,106.3,110,112,1701476,86,31.8,0.79,147.86,302.12,21.46,2718,972.9764816556913,985.3537158984007,19.2,4424.544704500979
2020-03-16,VDA,48,1,5,3.825136816045535e-4,125464.54913023199,0,125382.70759260548,0.9991791893915569,287,105,125485.70759260548,Valle d'Aosta/Vallée d'Aoste,38.8,3399.3788659793813,3433.7396907216494,755502,85,24.39,0.23587628865979385,92.05,309.19,32.26,462,3630.533505154639,3574.306701030928,14.6,2517.1520547945206
2020-03-16,VEN,301,6,156,6.144330939048058e-5,4897989.593117824,130,4896420.672465217,0.9995092700472601,35052,2473,4898824.672465217,Veneto,282.8,8947,8962,6826396,87,29.22,0.47,104.49,268.77,20.91,16812,20.558698727015557,21.099717114568598,14.7,41781.22602739726
2020-03-17,ABR,53,2,32,4.0466876075736365e-5,1309472.0801983825,7,1309490.1565284922,0.9998297337100964,1688,229,1309713.1565284922,Abruzzo,121.5,324,332,1441899,84,37.83,0.76,154.49,257.63,14.5,4087,271.02716049382695,274.47489711934134,30.1,1563.130684931507
2020-03-17,BAS,8,0,2,1.4233092187290161e-5,561964.3790765214,0,562050.4127205629,0.9999644172695318,262,20,562070.4127205629,Basilicata,56.4,980.196808510638,990.1046099290777,749956,78,46.68,0.52,122.72,236.18,8.39,1720,1046.8492907801415,1030.6365248226948,39.2,817.2797181996085
2020-03-17,BZ,50,2,11,9.426556631823309e-5,530324.3116055572,1,530133.3752775213,0.9994664568946388,2149,291,530416.3752775213,Provincia Autonoma di Bolzano/Bozen,71.8,163.69220055710326,165.34679665738182,2576564,85,14.16,1.72,76.93,232.12,19.9,1919,174.82311977715898,172.11559888579407,12.9,5059.757618545837
2020-03-17,CAL,25,0,10,1.2857651986856323e-5,1944001.6476225299,1,1944254.4494811445,0.9999418834130194,1293,114,1944367.4494811445,Calabria,128.6,1597,1629,1486385,77,50.41,0.36,105.14,231.17,5.95,4150,4638,4697,44.5,3780.815694716243
2020-03-17,CAM,60,0,24,1.0356520320084568e-5,5792367.748753655,28,5793000.675428187,0.9999221534889273,2685,460,5793451.675428187,Campania,426.4,4923,4980,3354019,79,49.38,0.55,119.54,243.34,5.58,15347,11754,11751,53.6,36077.477232876714
2020-03-17,EMR,409,47,223,9.18532050010454e-5,4452309.90392263,134,4449218.983224974,0.9992054360897464,14510,3931,4452756.983224974,Emilia-Romagna,201.7,4464,4480,8355467,88,30.55,0.63,111.03,300.78,28.1,16316,261.21864154685153,259.8116013882001,14.2,24137.452837573386
2020-03-17,FVG,8,8,21,6.592686450163069e-6,1213266.9462012835,17,1213101.8701692268,0.9997000327665175,4958,394,1213465.8701692268,Friuli-Venezia Giulia,160.5,383,386,1237869,87,23.7,0.41,137.1,333.49,35.26,4268,7.970093457943944,8.254205607476655,13.6,5022.025307240706
2020-03-17,LAZ,84,4,44,1.4308301262911831e-5,5869633.370588809,34,5870133.87604404,0.9999005232388388,9436,607,5870717.87604404,Lazio,347.2,24368,24339,4606265,87,33.85,0.42,117.86,275.52,18.07,19483,1265,1272,27.5,89594.93335420743
2020-03-17,LIG,111,10,85,7.16878293571306e-5,1548147.8723667804,57,1547661.982981855,0.9995362895362304,2509,778,1548379.982981855,Liguria,287.3,731,729,2550375,84,39.28,0.7,139.59,350.21,27.23,5517,1292,1326,18.8,23218.15649706458
2020-03-17,LOM,1571,220,879,1.5640150682243577e-4,10044405.04107242,2485,10030080.258827126,0.9985484825146588,46449,16220,10044660.258827126,Lombardia,436,23215,23081,7661191,87,23.02,0.46,96.33,296.11,21.33,35870,258.8036697247713,258.7376146788997,15.7,115088.03295890412
2020-03-17,MAR,129,12,109,8.469913556443888e-5,1522819.6444260115,0,1521735.9760116576,0.9991451296550008,3225,1371,1523037.9760116576,Marche,162.9,221,226,1872348,86,35.11,0.78,145.76,290.35,20.44,4943,533,552,17.6,7025.443279241306
2020-03-17,MOL,4,0,5,1.3106915874189058e-5,305125.8243751731,5,305158.3967129479,0.9999213585047548,301,25,305182.3967129479,Molise,69.1,0,0,127283,77,39.84,0.96,148.12,253.5,16.71,1130,0,0,27.1,1065.888688845401
2020-03-17,PIE,381,22,206,8.758435014259163e-5,4349404.555580839,0,4348328.218298283,0.9995944913552454,6543,1897,4350092.218298283,Piemonte,173.6,2059,2048,3235861,83,31.53,0.61,103.65,321.48,25.15,15721,264.95046082949324,273.3905529953919,18.7,26783.715733855188
2020-03-17,PUG,110,2,14,2.7340613381808625e-5,4022577.664450156,2,4022996.660187401,0.9999199665681006,3077,340,4023318.660187401,Puglia,209.3,3757,3802,3023423,77,41.12,0.57,97.19,247.29,8.4,11620,972,954,35.7,8585.173573385518
2020-03-17,SAR,10,0,4,6.1077550381928185e-6,1636955.9138173412,0,1637147.7810821356,0.9999297608170608,1003,117,1637262.7810821356,Sardegna,69.1,4353,4397,1629624,84,28.15,0.91,81.36,291.31,12.87,5215,4649,4577,35,2711.7534951076323
2020-03-17,SIC,24,1,28,4.8069274990944725e-6,4991855.371792169,8,4992560.254650421,0.9999531324568838,2916,237,4992794.254650421,Sicilia,195.1,8819,8914,2686092,76,51.64,0.34,98.41,245.03,9.4,13820,7983,7940,51.6,6036.753279843445
2020-03-17,TN,7,1,22,1.2955206609274167e-5,540228.3685716348,10,539945.3009799281,0.9993004188430992,1727,385,540323.3009799281,Provincia Autonoma di Trento,87.8,23.177676537585423,23.599088838268795,2705981,91,20.06,0.19,112.37,263.18,17.09,1918,990.1628701594535,974.8280182232348,20.6,2425.48754056902
2020-03-17,TOS,187,3,143,5.0210340245184175e-5,3723646.867642979,12,3723296.4599445574,0.9997218293449518,6727,1053,3724332.4599445574,Toscana,163.7,4069,4087,6321753,86,35.05,0.29,108.99,310.49,22.47,11029,4646,4794,19.3,64484.56138040042
2020-03-17,UMB,33,0,21,3.7467530350426396e-5,880597.4601748856,4,880566.6147589,0.9997774655773126,1323,197,880762.6147589,Umbria,106.3,110,112,1701476,86,31.8,0.79,147.86,302.12,21.46,2718,972.9764816556913,985.3537158984007,19.2,4408.686121330724
2020-03-17,VDA,31,0,6,2.4704008603627415e-4,125464.03454628009,0,125351.70759260548,0.9989321493055207,398,136,125485.70759260548,Valle d'Aosta/Vallée d'Aoste,38.8,3399.3788659793813,3433.7396907216494,755502,85,24.39,0.23587628865979385,92.05,309.19,32.26,462,3630.533505154639,3574.306701030928,14.6,2293.405205479452
2020-03-17,VEN,231,11,171,4.715427355369376e-5,4897969.504360812,136,4896189.672465217,0.9994643601133988,35478,2704,4898813.672465217,Veneto,282.8,8947,8962,6826396,87,29.22,0.47,104.49,268.77,20.91,16812,20.558698727015557,21.099717114568598,14.7,39981.41936775553
2020-03-18,ABR,34,1,41,2.5959902586626367e-5,1309466.709491497,7,1309456.1565284922,0.9998045372040536,2054,263,1309712.1565284922,Abruzzo,121.5,324,332,1441899,84,37.83,0.76,154.49,257.63,14.5,4087,271.02716049382695,274.47489711934134,30.1,1563.130684931507
2020-03-18,BAS,7,0,2,1.2453955663878891e-5,561962.074219468,0,562043.4127205629,0.9999519633138679,262,27,562070.4127205629,Basilicata,56.4,980.196808510638,990.1046099290777,749956,78,46.68,0.52,122.72,236.18,8.39,1720,1046.8492907801415,1030.6365248226948,39.2,789.8709471624265
2020-03-18,BZ,85,1,18,1.6025176486546364e-4,530322.1365179971,1,530048.3752775213,0.9993080894387574,2844,376,530415.3752775213,Provincia Autonoma di Bolzano/Bozen,71.8,163.69220055710326,165.34679665738182,2576564,85,14.16,1.72,76.93,232.12,19.9,1919,174.82311977715898,172.11559888579407,12.9,4882.504963119072
2020-03-18,CAL,15,0,11,7.714591192113794e-6,1943993.6744376163,2,1944239.4494811445,0.9999341688218273,1668,129,1944367.4494811445,Calabria,128.6,1597,1629,1486385,77,50.41,0.36,105.14,231.17,5.95,4150,4638,4697,44.5,3635.3997064579257
2020-03-18,CAM,0,0,24,0,5792343.991768056,28,5793000.675428187,0.9999221534889273,2685,460,5793451.675428187,Campania,426.4,4923,4980,3354019,79,49.38,0.55,119.54,243.34,5.58,15347,11754,11751,53.6,36077.477232876714
2020-03-18,EMR,594,65,247,1.334024455852391e-4,4452291.643089261,152,4448624.983224974,0.9990866199559004,15461,4525,4452691.983224974,Emilia-Romagna,201.7,4464,4480,8355467,88,30.55,0.63,111.03,300.78,28.1,16316,261.21864154685153,259.8116013882001,14.2,23406.01487279843
2020-03-18,FVG,68,1,27,5.6037881006408444e-5,1213261.9700729332,15,1213033.8701692268,0.9996448187247976,4958,462,1213464.8701692268,Friuli-Venezia Giulia,160.5,383,386,1237869,87,23.7,0.41,137.1,333.49,35.26,4268,7.970093457943944,8.254205607476655,13.6,4901.73727592955
2020-03-18,LAZ,117,9,44,1.9929450168689016e-5,5869609.29670374,42,5870016.87604404,0.9998821266707971,11145,724,5870708.87604404,Lazio,347.2,24368,24339,4606265,87,33.85,0.42,117.86,275.52,18.07,19483,1265,1272,27.5,86879.9353737769
2020-03-18,LIG,109,13,100,7.039674779817838e-5,1548141.522748057,70,1547552.982981855,0.9994742848375439,2912,887,1548366.982981855,Liguria,287.3,731,729,2550375,84,39.28,0.7,139.59,350.21,27.23,5517,1292,1326,18.8,22788.190636007832
2020-03-18,LOM,1493,319,924,1.4864090750480306e-4,10044363.844657367,3488,10028587.258827126,0.9984315546839714,48983,17713,10044341.258827126,Lombardia,436,23215,23081,7661191,87,23.02,0.46,96.33,296.11,21.33,35870,258.8036697247713,258.7376146788997,15.7,111134.62724657536
2020-03-18,MAR,197,23,119,1.2934869525438737e-4,1522813.398689219,0,1521538.9760116576,0.9990308696741347,4109,1568,1523014.9760116576,Marche,162.9,221,226,1872348,86,35.11,0.78,145.76,290.35,20.44,4943,533,552,17.6,6779.329024236038
2020-03-18,MOL,3,0,6,9.830186905641794e-6,305124.5729232401,6,305155.3967129479,0.9999115283178492,361,28,305182.3967129479,Molise,69.1,0,0,127283,77,39.84,0.96,148.12,253.5,16.71,1130,0,0,27.1,1050.2138551859098
2020-03-18,PIE,444,21,227,1.0206729446919023e-4,4349386.716806459,0,4347884.218298283,0.9994972496103511,7516,2341,4350071.218298283,Piemonte,173.6,2059,2048,3235861,83,31.53,0.61,103.65,321.48,25.15,15721,264.95046082949324,273.3905529953919,18.7,26287.72099804306
2020-03-18,PUG,43,1,30,1.0687696978417835e-5,4022561.166133096,2,4022953.660187401,0.9999095274023222,3433,383,4023317.660187401,Puglia,209.3,3757,3802,3023423,77,41.12,0.57,97.19,247.29,8.4,11620,972,954,35.7,8325.01679843444
2020-03-18,SAR,17,0,7,1.0383183564927792e-5,1636949.199958733,0,1637130.7810821356,0.9999193776334958,1135,134,1637262.7810821356,Sardegna,69.1,4353,4397,1629624,84,28.15,0.91,81.36,291.31,12.87,5215,4649,4577,35,2663.6158590998043
2020-03-18,SIC,45,0,29,9.012989060802136e-6,4991834.8980513215,12,4992515.254650421,0.999944119467823,3294,282,4992794.254650421,Sicilia,195.1,8819,8914,2686092,76,51.64,0.34,98.41,245.03,9.4,13820,7983,7940,51.6,5829.383892367907
2020-03-18,TN,70,0,22,1.2955206609274167e-4,540226.1528632873,12,539875.3009799281,0.9991708667770065,2187,455,540323.3009799281,Provincia Autonoma di Trento,87.8,23.177676537585423,23.599088838268795,2705981,91,20.06,0.19,112.37,263.18,17.09,1918,990.1628701594535,974.8280182232348,20.6,2340.5182318229718
2020-03-18,TOS,277,5,160,7.437584449250432e-5,3723631.5953693856,17,3723019.4599445574,0.9996487956512773,7606,1330,3724327.4599445574,Toscana,163.7,4069,4087,6321753,86,35.05,0.29,108.99,310.49,22.47,11029,4646,4794,19.3,61905.178925184395
2020-03-18,UMB,50,1,21,5.6769049833861136e-5,880593.8484668436,4,880516.6147589,0.9997218316558141,1601,247,880761.6147589,Umbria,106.3,110,112,1701476,86,31.8,0.79,147.86,302.12,21.46,2718,972.9764816556913,985.3537158984007,19.2,4392.827538160469
2020-03-18,VDA,29,1,3,2.311038576441557e-4,125463.51996443873,0,125322.70759260548,0.9987090060366085,486,165,125484.70759260548,Valle d'Aosta/Vallée d'Aoste,38.8,3399.3788659793813,3433.7396907216494,755502,85,24.39,0.23587628865979385,92.05,309.19,32.26,462,3630.533505154639,3574.306701030928,14.6,2069.6583561643833
2020-03-18,VEN,510,14,195,1.0410713523693719e-4,4897949.415686192,167,4895679.672465217,0.9993631092903152,40841,3214,4898799.672465217,Veneto,282.8,8947,8962,6826396,87,29.22,0.47,104.49,268.77,20.91,16812,20.558698727015557,21.099717114568598,14.7,38181.6127081138
2020-03-19,ABR,122,4,47,9.315052318477788e-5,1309461.3388066387,8,1309334.1565284922,0.9997144401994171,2409,385,1309708.1565284922,Abruzzo,121.5,324,332,1441899,84,37.83,0.76,154.49,257.63,14.5,4087,271.02716049382695,274.47489711934134,30.1,1563.130684931507
2020-03-19,BAS,10,0,5,1.77913652341127e-5,561959.7693718679,0,562033.4127205629,0.9999341719486338,353,37,562070.4127205629,Basilicata,56.4,980.196808510638,990.1046099290777,749956,78,46.68,0.52,122.72,236.18,8.39,1720,1046.8492907801415,1030.6365248226948,39.2,762.4621761252445
2020-03-19,BZ,60,5,18,1.131199591799214e-4,530319.961439358,1,529988.3752775213,0.9992043896204346,3568,436,530410.3752775213,Provincia Autonoma di Bolzano/Bozen,71.8,163.69220055710326,165.34679665738182,2576564,85,14.16,1.72,76.93,232.12,19.9,1919,174.82311977715898,172.11559888579407,12.9,4705.252307692307
2020-03-19,CAL,40,2,13,2.0572264339851354e-5,1943985.7012854042,2,1944199.4494811445,0.9999146251029896,2342,169,1944365.4494811445,Calabria,128.6,1597,1629,1486385,77,50.41,0.36,105.14,231.17,5.95,4150,4638,4697,44.5,3489.9837181996086
2020-03-19,CAM,192,8,36,3.314091078753942e-5,5792320.234879893,30,5792808.675428187,0.9998903933419266,3544,652,5793443.675428187,Campania,426.4,4923,4980,3354019,79,49.38,0.55,119.54,243.34,5.58,15347,11754,11751,53.6,36077.477232876714
2020-03-19,EMR,689,73,260,1.5474039045239982e-4,4452273.382330787,177,4447935.983224974,0.998948259436156,18344,5214,4452618.983224974,Emilia-Romagna,201.7,4464,4480,8355467,88,30.55,0.63,111.03,300.78,28.1,16316,261.21864154685153,259.8116013882001,14.2,22674.576908023482
2020-03-19,FVG,137,5,29,1.129003136963188e-4,1213256.9939649922,41,1212896.8701692268,0.9995360373969998,4052,599,1213459.8701692268,Friuli-Venezia Giulia,160.5,383,386,1237869,87,23.7,0.41,137.1,333.49,35.26,4268,7.970093457943944,8.254205607476655,13.6,4781.449244618396
2020-03-19,LAZ,99,6,45,1.6863398146749837e-5,5869585.222917409,44,5869917.87604404,0.9998662851763112,11145,823,5870702.87604404,Lazio,347.2,24368,24339,4606265,87,33.85,0.42,117.86,275.52,18.07,19483,1265,1272,27.5,84164.93739334636
2020-03-19,LIG,172,18,112,1.1108606773439244e-4,1548135.1731553762,85,1547380.982981855,0.9993748179443785,3348,1059,1548348.982981855,Liguria,287.3,731,729,2550375,84,39.28,0.7,139.59,350.21,27.23,5517,1292,1326,18.8,22358.22477495108
2020-03-19,LOM,2171,209,1006,2.1614609844390005e-4,10044322.648411278,3778,10026416.258827126,0.9982361841179032,52244,19884,10044132.258827126,Lombardia,436,23215,23081,7661191,87,23.02,0.46,96.33,296.11,21.33,35870,258.8036697247713,258.7376146788997,15.7,107181.2215342466
2020-03-19,MAR,169,23,141,1.1096578489045591e-4,1522807.152978043,0,1521369.9760116576,0.9989349911059626,4512,1737,1522991.9760116576,Marche,162.9,221,226,1872348,86,35.11,0.78,145.76,290.35,20.44,4943,533,552,17.6,6533.214769230769
2020-03-19,MOL,18,1,6,5.8981314699633245e-5,305123.3214764398,6,305137.3967129479,0.9998558234529564,426,46,305181.3967129479,Molise,69.1,0,0,127283,77,39.84,0.96,148.12,253.5,16.71,1130,0,0,27.1,1034.5390215264185
2020-03-19,PIE,591,21,257,1.3586050053261133e-4,4349368.878105244,3,4347293.218298283,0.9993662142132514,8853,2932,4350050.218298283,Piemonte,173.6,2059,2048,3235861,83,31.53,0.61,103.65,321.48,25.15,15721,264.95046082949324,273.3905529953919,18.7,25791.726262230924
