"ITTER107","Territory","TIPO_DATO7","Air Transport Indicators","ARRIVO_PARTENZA","Arriving-Departing","AEROPORTI","Airports","SERVIZIO_AEREO_TIPO","Air service type","ISO","Nationality of the vector","ISO_OD","Origin / Destination","TIME","Select time","Value","Flag Codes","Flags"
"IT","Italy","T","freight and mail carried - tons ","DE","departures","AHO","Alghero-Fertilia airport","ITLNSH","international non-scheduled","WORLD","All countries of the world","WRL_X_ITA","Foreign countries","2017","2017",0,,
"IT","Italy","T","freight and mail carried - tons ","DE","departures","AHO","Alghero-Fertilia airport","ITLNSH","international non-scheduled","WORLD","All countries of the world","WRL_X_ITA","Foreign countries","2018","2018",0,,
"IT","Italy","PASS","passengers carried","DE","departures","AHO","Alghero-Fertilia airport","ITLSE","international service","WORLD","All countries of the world","WRL_X_ITA","Foreign countries","2017","2017",160862,,
"IT","Italy","PASS","passengers carried","DE","departures","AHO","Alghero-Fertilia airport","ITLSE","international service","WORLD","All countries of the world","WRL_X_ITA","Foreign countries","2018","2018",201705,,
"IT","Italy","T","freight and mail carried - tons ","DE","departures","AHO","Alghero-Fertilia airport","ITLSE","international service","WORLD","All countries of the world","WRL_X_ITA","Foreign countries","2017","2017",0,,
"IT","Italy","T","freight and mail carried - tons ","DE","departures","AHO","Alghero-Fertilia airport","ITLSE","international service","WORLD","All countries of the world","WRL_X_ITA","Foreign countries","2018","2018",1,,
"IT","Italy","FLIGHT","commercial flights","ALL","Total","AHO","Alghero-Fertilia airport","INTSH","internal scheduled","IT","Italy","IT","Italy","2017","2017",3921,,
"IT","Italy","FLIGHT","commercial flights","ALL","Total","AHO","Alghero-Fertilia airport","INTSH","internal scheduled","IT","Italy","IT","Italy","2018","2018",1925,,
"IT","Italy","PASS","passengers carried","ALL","Total","AHO","Alghero-Fertilia airport","INTSH","internal scheduled","IT","Italy","IT","Italy","2017","2017",510636,,
"IT","Italy","PASS","passengers carried","ALL","Total","AHO","Alghero-Fertilia airport","INTSH","internal scheduled","IT","Italy","IT","Italy","2018","2018",221242,,
"IT","Italy","T","freight and mail carried - tons ","ALL","Total","AHO","Alghero-Fertilia airport","INTSH","internal scheduled","IT","Italy","IT","Italy","2017","2017",7,,
"IT","Italy","T","freight and mail carried - tons ","ALL","Total","AHO","Alghero-Fertilia airport","INTSH","internal scheduled","IT","Italy","IT","Italy","2018","2018",0,,
"IT","Italy","FLIGHT","commercial flights","ALL","Total","AHO","Alghero-Fertilia airport","INTNSH","internal non-scheduled","IT","Italy","IT","Italy","2017","2017",6,,
"IT","Italy","FLIGHT","commercial flights","ALL","Total","AHO","Alghero-Fertilia airport","INTNSH","internal non-scheduled","IT","Italy","IT","Italy","2018","2018",9,,
"IT","Italy","PASS","passengers carried","ALL","Total","AHO","Alghero-Fertilia airport","INTNSH","internal non-scheduled","IT","Italy","IT","Italy","2017","2017",1,,
"IT","Italy","PASS","passengers carried","ALL","Total","AHO","Alghero-Fertilia airport","INTNSH","internal non-scheduled","IT","Italy","IT","Italy","2018","2018",6,,
"IT","Italy","T","freight and mail carried - tons ","ALL","Total","AHO","Alghero-Fertilia airport","INTNSH","internal non-scheduled","IT","Italy","IT","Italy","2017","2017",0,,
"IT","Italy","T","freight and mail carried - tons ","ALL","Total","AHO","Alghero-Fertilia airport","INTNSH","internal non-scheduled","IT","Italy","IT","Italy","2018","2018",0,,
"IT","Italy","FLIGHT","commercial flights","ALL","Total","AHO","Alghero-Fertilia airport","INTSE","internal service","IT","Italy","IT","Italy","2017","2017",3927,,
"IT","Italy","FLIGHT","commercial flights","ALL","Total","AHO","Alghero-Fertilia airport","INTSE","internal service","IT","Italy","IT","Italy","2018","2018",1934,,
"IT","Italy","PASS","passengers carried","ALL","Total","AHO","Alghero-Fertilia airport","INTSE","internal service","IT","Italy","IT","Italy","2017","2017",510637,,
"IT","Italy","PASS","passengers carried","ALL","Total","AHO","Alghero-Fertilia airport","INTSE","internal service","IT","Italy","IT","Italy","2018","2018",221248,,
"IT","Italy","T","freight and mail carried - tons ","ALL","Total","AHO","Alghero-Fertilia airport","INTSE","internal service","IT","Italy","IT","Italy","2017","2017",7,,
"IT","Italy","T","freight and mail carried - tons ","ALL","Total","AHO","Alghero-Fertilia airport","INTSE","internal service","IT","Italy","IT","Italy","2018","2018",0,,
"IT","Italy","FLIGHT","commercial flights","ALL","Total","AHO","Alghero-Fertilia airport","ITLSH","international scheduled","IT","Italy","WRL_X_ITA","Foreign countries","2017","2017",1,,
"IT","Italy","FLIGHT","commercial flights","ALL","Total","AHO","Alghero-Fertilia airport","ITLSH","international scheduled","IT","Italy","WRL_X_ITA","Foreign countries","2018","2018",0,,
"IT","Italy","PASS","passengers carried","ALL","Total","AHO","Alghero-Fertilia airport","ITLSH","international scheduled","IT","Italy","WRL_X_ITA","Foreign countries","2017","2017",,"g","the instance exists, but is not known for any reason"
"IT","Italy","PASS","passengers carried","ALL","Total","AHO","Alghero-Fertilia airport","ITLSH","international scheduled","IT","Italy","WRL_X_ITA","Foreign countries","2018","2018",0,,
"IT","Italy","T","freight and mail carried - tons ","ALL","Total","AHO","Alghero-Fertilia airport","ITLSH","international scheduled","IT","Italy","WRL_X_ITA","Foreign countries","2017","2017",,"g","the instance exists, but is not known for any reason"
"IT","Italy","T","freight and mail carried - tons ","ALL","Total","AHO","Alghero-Fertilia airport","ITLSH","international scheduled","IT","Italy","WRL_X_ITA","Foreign countries","2018","2018",0,,
"IT","Italy","FLIGHT","commercial flights","ALL","Total","AHO","Alghero-Fertilia airport","ITLNSH","international non-scheduled","IT","Italy","WRL_X_ITA","Foreign countries","2017","2017",10,,
"IT","Italy","FLIGHT","commercial flights","ALL","Total","AHO","Alghero-Fertilia airport","ITLNSH","international non-scheduled","IT","Italy","WRL_X_ITA","Foreign countries","2018","2018",7,,
"IT","Italy","PASS","passengers carried","ALL","Total","AHO","Alghero-Fertilia airport","ITLNSH","international non-scheduled","IT","Italy","WRL_X_ITA","Foreign countries","2017","2017",853,,
"IT","Italy","PASS","passengers carried","ALL","Total","AHO","Alghero-Fertilia airport","ITLNSH","international non-scheduled","IT","Italy","WRL_X_ITA","Foreign countries","2018","2018",399,,
"IT","Italy","T","freight and mail carried - tons ","ALL","Total","AHO","Alghero-Fertilia airport","ITLNSH","international non-scheduled","IT","Italy","WRL_X_ITA","Foreign countries","2017","2017",0,,
"IT","Italy","T","freight and mail carried - tons ","ALL","Total","AHO","Alghero-Fertilia airport","ITLNSH","international non-scheduled","IT","Italy","WRL_X_ITA","Foreign countries","2018","2018",0,,
"IT","Italy","FLIGHT","commercial flights","ALL","Total","AHO","Alghero-Fertilia airport","ITLSE","international service","IT","Italy","WRL_X_ITA","Foreign countries","2017","2017",11,,
"IT","Italy","FLIGHT","commercial flights","ALL","Total","AHO","Alghero-Fertilia airport","ITLSE","international service","IT","Italy","WRL_X_ITA","Foreign countries","2018","2018",7,,
"IT","Italy","PASS","passengers carried","ALL","Total","AHO","Alghero-Fertilia airport","ITLSE","international service","IT","Italy","WRL_X_ITA","Foreign countries","2017","2017",853,,
"IT","Italy","PASS","passengers carried","ALL","Total","AHO","Alghero-Fertilia airport","ITLSE","international service","IT","Italy","WRL_X_ITA","Foreign countries","2018","2018",399,,
"IT","Italy","T","freight and mail carried - tons ","ALL","Total","AHO","Alghero-Fertilia airport","ITLSE","international service","IT","Italy","WRL_X_ITA","Foreign countries","2017","2017",0,,
"IT","Italy","T","freight and mail carried - tons ","ALL","Total","AHO","Alghero-Fertilia airport","ITLSE","international service","IT","Italy","WRL_X_ITA","Foreign countries","2018","2018",0,,
"IT","Italy","FLIGHT","commercial flights","ALL","Total","AHO","Alghero-Fertilia airport","INTSH","internal scheduled","WORLD","All countries of the world","IT","Italy","2017","2017",7198,,
"IT","Italy","FLIGHT","commercial flights","ALL","Total","AHO","Alghero-Fertilia airport","INTSH","internal scheduled","WORLD","All countries of the world","IT","Italy","2018","2018",7387,,
"IT","Italy","PASS","passengers carried","ALL","Total","AHO","Alghero-Fertilia airport","INTSH","internal scheduled","WORLD","All countries of the world","IT","Italy","2017","2017",993205,,
"IT","Italy","PASS","passengers carried","ALL","Total","AHO","Alghero-Fertilia airport","INTSH","internal scheduled","WORLD","All countries of the world","IT","Italy","2018","2018",948151,,
"IT","Italy","T","freight and mail carried - tons ","ALL","Total","AHO","Alghero-Fertilia airport","INTSH","internal scheduled","WORLD","All countries of the world","IT","Italy","2017","2017",7,,
"IT","Italy","T","freight and mail carried - tons ","ALL","Total","AHO","Alghero-Fertilia airport","INTSH","internal scheduled","WORLD","All countries of the world","IT","Italy","2018","2018",1,,
"IT","Italy","FLIGHT","commercial flights","ALL","Total","AHO","Alghero-Fertilia airport","INTNSH","internal non-scheduled","WORLD","All countries of the world","IT","Italy","2017","2017",11,,
"IT","Italy","FLIGHT","commercial flights","ALL","Total","AHO","Alghero-Fertilia airport","INTNSH","internal non-scheduled","WORLD","All countries of the world","IT","Italy","2018","2018",193,,
"IT","Italy","PASS","passengers carried","ALL","Total","AHO","Alghero-Fertilia airport","INTNSH","internal non-scheduled","WORLD","All countries of the world","IT","Italy","2017","2017",96,,
"IT","Italy","PASS","passengers carried","ALL","Total","AHO","Alghero-Fertilia airport","INTNSH","internal non-scheduled","WORLD","All countries of the world","IT","Italy","2018","2018",1088,,
"IT","Italy","T","freight and mail carried - tons ","ALL","Total","AHO","Alghero-Fertilia airport","INTNSH","internal non-scheduled","WORLD","All countries of the world","IT","Italy","2017","2017",0,,
"IT","Italy","T","freight and mail carried - tons ","ALL","Total","AHO","Alghero-Fertilia airport","INTNSH","internal non-scheduled","WORLD","All countries of the world","IT","Italy","2018","2018",0,,
"IT","Italy","FLIGHT","commercial flights","ALL","Total","AHO","Alghero-Fertilia airport","INTSE","internal service","WORLD","All countries of the world","IT","Italy","2017","2017",7209,,
"IT","Italy","FLIGHT","commercial flights","ALL","Total","AHO","Alghero-Fertilia airport","INTSE","internal service","WORLD","All countries of the world","IT","Italy","2018","2018",7580,,
"IT","Italy","PASS","passengers carried","ALL","Total","AHO","Alghero-Fertilia airport","INTSE","internal service","WORLD","All countries of the world","IT","Italy","2017","2017",993301,,
"IT","Italy","PASS","passengers carried","ALL","Total","AHO","Alghero-Fertilia airport","INTSE","internal service","WORLD","All countries of the world","IT","Italy","2018","2018",949239,,
"IT","Italy","T","freight and mail carried - tons ","ALL","Total","AHO","Alghero-Fertilia airport","INTSE","internal service","WORLD","All countries of the world","IT","Italy","2017","2017",7,,
"IT","Italy","T","freight and mail carried - tons ","ALL","Total","AHO","Alghero-Fertilia airport","INTSE","internal service","WORLD","All countries of the world","IT","Italy","2018","2018",1,,
"IT","Italy","FLIGHT","commercial flights","ALL","Total","AHO","Alghero-Fertilia airport","SCS","scheduled service","WORLD","All countries of the world","WORLD","All countries of the world","2017","2017",8556,,
"IT","Italy","FLIGHT","commercial flights","ALL","Total","AHO","Alghero-Fertilia airport","SCS","scheduled service","WORLD","All countries of the world","WORLD","All countries of the world","2018","2018",9161,,
"IT","Italy","PASS","passengers carried","ALL","Total","AHO","Alghero-Fertilia airport","SCS","scheduled service","WORLD","All countries of the world","WORLD","All countries of the world","2017","2017",1218616,,
"IT","Italy","PASS","passengers carried","ALL","Total","AHO","Alghero-Fertilia airport","SCS","scheduled service","WORLD","All countries of the world","WORLD","All countries of the world","2018","2018",1232731,,
"IT","Italy","T","freight and mail carried - tons ","ALL","Total","AHO","Alghero-Fertilia airport","SCS","scheduled service","WORLD","All countries of the world","WORLD","All countries of the world","2017","2017",7,,
"IT","Italy","T","freight and mail carried - tons ","ALL","Total","AHO","Alghero-Fertilia airport","SCS","scheduled service","WORLD","All countries of the world","WORLD","All countries of the world","2018","2018",3,,
"IT","Italy","FLIGHT","commercial flights","ALL","Total","AHO","Alghero-Fertilia airport","NSSH","non-scheduled service","WORLD","All countries of the world","WORLD","All countries of the world","2017","2017",647,,
"IT","Italy","FLIGHT","commercial flights","ALL","Total","AHO","Alghero-Fertilia airport","NSSH","non-scheduled service","WORLD","All countries of the world","WORLD","All countries of the world","2018","2018",1103,,
"IT","Italy","PASS","passengers carried","ALL","Total","AHO","Alghero-Fertilia airport","NSSH","non-scheduled service","WORLD","All countries of the world","WORLD","All countries of the world","2017","2017",99594,,
