date,code,deaths,incidenceRate,populationBaseline,recovered,susceptiblePopulation,susceptibleRate,tested,testedPositive,totalPopulation,region,touristArrivals,broadbandAccess,dischargeRateDiabetes,dischargeRateHypertension,dischargeRateCancer,dischargeRateChd,dischargeRateTB,availableBeds,riskOfPovertyOrSocialExclusion,medianAge,populationDensity,railTravelers
2020-05-08,TN,0,3.7045955507807435e-6,540129,40,535990,0.9928130846314853,1720,2,539870,Provincia Autonoma di Trento,2705981,91,54.9,56.4,712.5,113.9,8.9,1918,20.6,46.1,87.8,-1707115
2020-05-08,TOS,15,1.0206718276848102e-5,3722873,147,3714247,0.997638756306006,4234,38,3723038,Toscana,6321753,86,28.6,25.1,1221.5,90.6,9.5,11029,19.3,48.4,163.7,-11830426
2020-05-08,UMB,1,1.1355867917629076e-6,880381,22,879267,0.9984839916329965,1435,1,880602,Umbria,1701476,86,40.1,59.5,1277.9,169.6,9.8,2718,19.2,48.3,106.3,-931104
2020-05-08,VDA,0,7.978553647794728e-6,125402,8,124324,0.9919257037084317,341,1,125336,Valle d'Aosta/Vallée d'Aoste,755502,85,15.8,70.3,1126.9,124.9,6.3,462,14.6,48,38.8,-460795
2020-05-08,VEN,38,1.3274069717456321e-5,4896931,374,4879806,0.996536693102487,10737,65,4896765,Veneto,6826396,87,72.4,46,1190.4,98.8,7.4,16812,14.7,47.2,282.8,-9678896
2020-05-09,ABR,4,6.1104618745369416e-6,1309215,41,1306499,0.99791404107758,1087,8,1309230,Abruzzo,1441899,84,48.8,73.1,1029.6,111.5,7.7,4087,30.1,47.4,121.5,-858449
2020-05-09,BAS,1,0,561865,6,561631,0.9993683116661269,656,0,561986,Basilicata,749956,78,22,47.3,989.9,110.8,7.6,1720,39.2,47,56.4,-188094
2020-05-09,BZ,1,1.697856927256263e-5,530222,37,527803,0.9957044219740416,950,9,530080,Provincia Autonoma di Bolzano/Bozen,2576564,85,69.8,51.3,941.1,47.7,7,1919,12.9,44,71.8,-935093
2020-05-09,CAL,0,1.5431471663445775e-6,1943577,10,1943040,0.999465556698056,1091,3,1944079,Calabria,1486385,77,35.5,49.8,605.2,121.3,10.1,4150,44.5,45.2,128.6,-18994512
2020-05-09,CAM,2,2.416927191276826e-6,5791091,59,5788291,0.9992769934944952,5412,14,5792479,Campania,3354019,79,43.9,66.5,863.5,191,7,15347,53.6,43.4,426.4,-6390609
2020-05-09,EMR,30,2.719794212727468e-5,4451361,420,4425992,0.994858465056039,5500,121,4448866,Emilia-Romagna,8355467,88,81,73.1,1424.7,105.4,10.8,16316,14.2,47.5,201.7,-1114020
2020-05-09,FVG,0,6.5948759462616535e-6,1213001,50,1210247,0.9976786036669159,5482,8,1213063,Friuli-Venezia Giulia,1237869,87,38.6,63.9,1352.8,81.9,6.5,4268,13.6,49.2,160.5,-18502433
2020-05-09,LAZ,4,8.00737905535416e-6,5868363,26,5863009,0.9988794780415519,4949,47,5869586,Lazio,4606265,87,48.2,64.1,1194.4,126.1,12.8,19483,27.5,46.3,347.2,-6852098
2020-05-09,LIG,11,9.696154828200298e-6,1547837,198,1539543,0.9951764861781313,1395,15,1547005,Liguria,2550375,84,46.2,52.7,1240.4,94.9,10.6,5517,18.8,50.9,287.3,-28246940
2020-05-09,LOM,85,5.004810899401407e-5,10042233,2138,9964211,0.9934062114887527,11478,502,10030349,Lombardia,7661191,87,70.5,27.2,1200.9,142.4,9.7,35870,15.7,46.5,436,-1655461
2020-05-09,MAR,4,1.511176464017903e-5,1522507,27,1516458,0.9963633209876787,1461,23,1521993,Marche,1872348,86,25.7,43.1,1162,91.1,9.3,4943,17.6,47.9,162.9,-184063
2020-05-09,MOL,0,6.554583292367187e-5,305078,0,304805,0.9989348802149903,189,20,305130,Molise,127283,77,30.1,49.4,1064.7,339.3,9.4,1130,27.1,48,69.1,-6101610
2020-05-09,PIE,26,4.1643199228427444e-5,4348447,328,4321232,0.9941984811505855,4617,181,4346448,Piemonte,3235861,83,27.5,32.1,1046.2,105,7.8,15721,18.7,48.7,173.6,-1087686
2020-05-09,PUG,0,7.458083705056655e-6,4021740,34,4018638,0.9990446194773822,1919,30,4022481,Puglia,3023423,77,43.4,77.9,1149.7,167.8,8.7,11620,35.7,45.7,209.3,-601618
2020-05-09,SAR,0,2.4435270357940056e-6,1636579,7,1635763,0.9992577786628776,1111,4,1636978,Sardegna,1629624,84,53.8,33.6,1015.6,53.1,9.1,5215,35,48.3,69.1,-2363922
2020-05-09,SIC,3,0,4990805,56,4989215,0.9994363013516148,2837,0,4992029,Sicilia,2686092,76,43.8,47.7,864.6,82.6,8.5,13820,51.6,44.9,195.1,-605636
2020-05-09,TN,0,1.2966084427732603e-5,540127,49,535983,0.9928001185470576,2058,7,539870,Provincia Autonoma di Trento,2705981,91,54.9,56.4,712.5,113.9,8.9,1918,20.6,46.1,87.8,-1481647
2020-05-09,TOS,7,6.446360505727726e-6,3722858,161,3714223,0.9976341856943979,4300,24,3723031,Toscana,6321753,86,28.6,25.1,1221.5,90.6,9.5,11029,19.3,48.4,163.7,-10491132
2020-05-09,UMB,0,1.1355867917629076e-6,880377,9,879266,0.9984828560462048,1351,1,880602,Umbria,1701476,86,40.1,59.5,1277.9,169.6,9.8,2718,19.2,48.3,106.3,-842428
2020-05-09,VDA,0,7.978553647794728e-6,125401,6,124323,0.9919177251547839,163,1,125336,Valle d'Aosta/Vallée d'Aoste,755502,85,15.8,70.3,1126.9,124.9,6.3,462,14.6,48,38.8,-494307
2020-05-09,VEN,16,1.0823507596570704e-5,4896911,347,4879753,0.9965291257526167,11165,53,4896749,Veneto,6826396,87,72.4,46,1190.4,98.8,7.4,16812,14.7,47.2,282.8,-9178264
2020-05-10,ABR,4,1.2984771154865546e-5,1309210,18,1306482,0.9979041051735911,920,17,1309226,Abruzzo,1441899,84,48.8,73.1,1029.6,111.5,7.7,4087,30.1,47.4,121.5,-998923
2020-05-10,BAS,0,5.3382112721669225e-6,561863,5,561628,0.9993629734548547,483,3,561986,Basilicata,749956,78,22,47.3,989.9,110.8,7.6,1720,39.2,47,56.4,-191577
2020-05-10,BZ,0,3.773015393902807e-6,530220,16,527801,0.9957006489586477,713,2,530080,Provincia Autonoma di Bolzano/Bozen,2576564,85,69.8,51.3,941.1,47.7,7,1919,12.9,44,71.8,-975749
2020-05-10,CAL,1,1.5431479601127115e-6,1943569,18,1943037,0.9994645276578409,1040,3,1944078,Calabria,1486385,77,35.5,49.8,605.2,121.3,10.1,4150,44.5,45.2,128.6,-21941937
2020-05-10,CAM,3,2.0716529511732116e-6,5791067,59,5788279,0.9992754393803271,4008,12,5792476,Campania,3354019,79,43.9,66.5,863.5,191,7,15347,53.6,43.4,426.4,-7157482
2020-05-10,EMR,18,1.730785138085185e-5,4451343,269,4425915,0.9948451823932848,4271,77,4448848,Emilia-Romagna,8355467,88,81,73.1,1424.7,105.4,10.8,16316,14.2,47.5,201.7,-1219116
2020-05-10,FVG,2,4.946165114532575e-6,1212996,22,1210241,0.9976753023961696,1065,6,1213061,Friuli-Venezia Giulia,1237869,87,38.6,63.9,1352.8,81.9,6.5,4268,13.6,49.2,160.5,-19451276
2020-05-10,LAZ,4,5.451836263638535e-6,5868339,87,5862977,0.9988747069212084,4121,32,5869582,Lazio,4606265,87,48.2,64.1,1194.4,126.1,12.8,19483,27.5,46.3,347.2,-7934008
2020-05-10,LIG,5,3.2320620555914674e-5,1547831,127,1539493,0.995147382029735,2396,50,1547000,Liguria,2550375,84,46.2,52.7,1240.4,94.9,10.6,5517,18.8,50.9,287.3,-31931324
2020-05-10,LOM,62,2.8114848558171865e-5,10042192,292,9963929,0.9933842371609107,7369,282,10030287,Lombardia,7661191,87,70.5,27.2,1200.9,142.4,9.7,35870,15.7,46.5,436,-1858763
2020-05-10,MAR,2,2.6281364344467216e-5,1522501,17,1516418,0.9963383489127071,2402,40,1521991,Marche,1872348,86,25.7,43.1,1162,91.1,9.3,4943,17.6,47.9,162.9,-184063
2020-05-10,MOL,0,7.537770786222266e-5,305077,10,304782,0.9988595025071281,473,23,305130,Molise,127283,77,30.1,49.4,1064.7,339.3,9.4,1130,27.1,48,69.1,-6794975
2020-05-10,PIE,36,2.6688680226356822e-5,4348429,364,4321116,0.9941800271120179,4570,116,4346412,Piemonte,3235861,83,27.5,32.1,1046.2,105,7.8,15721,18.7,48.7,173.6,-1296856
2020-05-10,PUG,5,6.712283678013244e-6,4021724,82,4018611,0.9990391490216474,1756,27,4022476,Puglia,3023423,77,43.4,77.9,1149.7,167.8,8.7,11620,35.7,45.7,209.3,-641726
2020-05-10,SAR,1,3.665292792751517e-6,1636572,40,1635757,0.9992547237988072,716,6,1636977,Sardegna,1629624,84,53.8,33.6,1015.6,53.1,9.1,5215,35,48.3,69.1,-2591223
2020-05-10,SIC,0,0,4990785,25,4989215,0.9994363013516148,855,0,4992029,Sicilia,2686092,76,43.8,47.7,864.6,82.6,8.5,13820,51.6,44.9,195.1,-706576
2020-05-10,TN,0,5.556893326171115e-6,540125,44,535980,0.9927945616537315,1761,3,539870,Provincia Autonoma di Trento,2705981,91,54.9,56.4,712.5,113.9,8.9,1918,20.6,46.1,87.8,-1546066
2020-05-10,TOS,5,7.789362738804403e-6,3722843,325,3714194,0.9976277361479614,3612,29,3723026,Toscana,6321753,86,28.6,25.1,1221.5,90.6,9.5,11029,19.3,48.4,163.7,-11830426
2020-05-10,UMB,0,4.54234716705163e-6,880373,2,879262,0.9984783136990377,1349,4,880602,Umbria,1701476,86,40.1,59.5,1277.9,169.6,9.8,2718,19.2,48.3,106.3,-864597
2020-05-10,VDA,0,3.989276823897364e-5,125400,10,124318,0.9918778323865449,390,5,125336,Valle d'Aosta/Vallée d'Aoste,755502,85,15.8,70.3,1126.9,124.9,6.3,462,14.6,48,38.8,-586466
2020-05-10,VEN,14,1.0415103124837264e-5,4896891,323,4879702,0.9965215597740127,7408,51,4896735,Veneto,6826396,87,72.4,46,1190.4,98.8,7.4,16812,14.7,47.2,282.8,-10012651
2020-05-11,ABR,7,3.0552566071833666e-6,1309205,59,1306478,0.9979063854099276,793,4,1309219,Abruzzo,1441899,84,48.8,73.1,1029.6,111.5,7.7,4087,30.1,47.4,121.5,-874057
2020-05-11,BAS,0,1.779403757388974e-6,561861,2,561627,0.9993611940510974,350,1,561986,Basilicata,749956,78,22,47.3,989.9,110.8,7.6,1720,39.2,47,56.4,-188094
2020-05-11,BZ,0,5.659523090854211e-6,530218,15,527798,0.9956949894355569,448,3,530080,Provincia Autonoma di Bolzano/Bozen,2576564,85,69.8,51.3,941.1,47.7,7,1919,12.9,44,71.8,-1240014
2020-05-11,CAL,2,1.0287663651009528e-6,1943561,28,1943035,0.999464527106965,1154,2,1944076,Calabria,1486385,77,35.5,49.8,605.2,121.3,10.1,4150,44.5,45.2,128.6,-19322004
2020-05-11,CAM,1,2.416928860288564e-6,5791043,19,5788265,0.9992731949641561,4223,14,5792475,Campania,3354019,79,43.9,66.5,863.5,191,7,15347,53.6,43.4,426.4,-7157482
2020-05-11,EMR,22,1.798227217697433e-5,4451325,209,4425835,0.9948321197547398,2982,80,4448826,Emilia-Romagna,8355467,88,81,73.1,1424.7,105.4,10.8,16316,14.2,47.5,201.7,-1198097
2020-05-11,FVG,2,6.5948976925277336e-6,1212991,27,1210233,0.9976703523901146,1411,8,1213059,Friuli-Venezia Giulia,1237869,87,38.6,63.9,1352.8,81.9,6.5,4268,13.6,49.2,160.5,-26567596
2020-05-11,LAZ,5,4.2592507092078355e-6,5868315,12,5862952,0.9988712985620599,2829,25,5869577,Lazio,4606265,87,48.2,64.1,1194.4,126.1,12.8,19483,27.5,46.3,347.2,-7573371
2020-05-11,LIG,12,2.8442366715191067e-5,1547825,88,1539449,0.9951266590303222,1492,44,1546988,Liguria,2550375,84,46.2,52.7,1240.4,94.9,10.6,5517,18.8,50.9,287.3,-38071963
2020-05-11,LOM,68,3.6290334238963275e-5,10042151,75,9963565,0.9933546814880114,7508,364,10030219,Lombardia,7661191,87,70.5,27.2,1200.9,142.4,9.7,35870,15.7,46.5,436,-2091109
2020-05-11,MAR,4,6.570358353914981e-6,1522495,30,1516408,0.9963343970743508,1463,10,1521987,Marche,1872348,86,25.7,43.1,1162,91.1,9.3,4943,17.6,47.9,162.9,-197211
2020-05-11,MOL,0,4.260479140038672e-5,305076,2,304769,0.9988168977157277,226,13,305130,Molise,127283,77,30.1,49.4,1064.7,339.3,9.4,1130,27.1,48,69.1,-6656302
2020-05-11,PIE,33,2.5538499978947992e-5,4348411,390,4321005,0.9941620369507583,3413,111,4346379,Piemonte,3235861,83,27.5,32.1,1046.2,105,7.8,15721,18.7,48.7,173.6,-1296856
2020-05-11,PUG,3,3.4804459843484343e-6,4021708,136,4018597,0.9990364136689047,1338,14,4022473,Puglia,3023423,77,43.4,77.9,1149.7,167.8,8.7,11620,35.7,45.7,209.3,-621672
2020-05-11,SAR,0,1.8326463963757584e-6,1636565,7,1635754,0.9992528911524108,595,3,1636977,Sardegna,1629624,84,53.8,33.6,1015.6,53.1,9.1,5215,35,48.3,69.1,-2318462
2020-05-11,SIC,1,0,4990765,18,4989215,0.9994365015580842,731,0,4992028,Sicilia,2686092,76,43.8,47.7,864.6,82.6,8.5,13820,51.6,44.9,195.1,-639283
2020-05-11,TN,0,3.7045955507807435e-6,540123,51,535978,0.9927908570581807,1359,2,539870,Provincia Autonoma di Trento,2705981,91,54.9,56.4,712.5,113.9,8.9,1918,20.6,46.1,87.8,-1964792
2020-05-11,TOS,8,3.4917907998296005e-6,3722828,79,3714181,0.9976263880539927,1261,13,3723018,Toscana,6321753,86,28.6,25.1,1221.5,90.6,9.5,11029,19.3,48.4,163.7,-12723288
2020-05-11,UMB,0,1.1355867917629076e-6,880369,6,879261,0.9984771781122459,551,1,880602,Umbria,1701476,86,40.1,59.5,1277.9,169.6,9.8,2718,19.2,48.3,106.3,-953274
2020-05-11,VDA,0,7.978553647794728e-6,125399,7,124317,0.9918698538328972,230,1,125336,Valle d'Aosta/Vallée d'Aoste,755502,85,15.8,70.3,1126.9,124.9,6.3,462,14.6,48,38.8,-469173
2020-05-11,VEN,9,3.8801435898189936e-6,4896871,141,4879683,0.9965195111999323,6383,19,4896726,Veneto,6826396,87,72.4,46,1190.4,98.8,7.4,16812,14.7,47.2,282.8,-10346406
2020-05-12,ABR,4,6.110531883609644e-6,1309200,65,1306470,0.9979033237474364,1392,8,1309215,Abruzzo,1441899,84,48.8,73.1,1029.6,111.5,7.7,4087,30.1,47.4,121.5,-827233
2020-05-12,BAS,0,1.779403757388974e-6,561859,3,561626,0.99935941464734,834,1,561986,Basilicata,749956,78,22,47.3,989.9,110.8,7.6,1720,39.2,47,56.4,-163712
2020-05-12,BZ,0,0,530216,10,527798,0.9956949894355569,362,0,530080,Provincia Autonoma di Bolzano/Bozen,2576564,85,69.8,51.3,941.1,47.7,7,1919,12.9,44,71.8,-975749
2020-05-12,CAL,0,2.0575327302019057e-6,1943553,4,1943031,0.9994624695742348,1155,4,1944076,Calabria,1486385,77,35.5,49.8,605.2,121.3,10.1,4150,44.5,45.2,128.6,-18012037
2020-05-12,CAM,1,1.0358268332322252e-6,5791019,44,5788259,0.9992723316496543,2211,6,5792474,Campania,3354019,79,43.9,66.5,863.5,191,7,15347,53.6,43.4,426.4,-6646233
2020-05-12,EMR,18,1.1913303518605434e-5,4451307,274,4425782,0.9948242315694451,4559,53,4448808,Emilia-Romagna,8355467,88,81,73.1,1424.7,105.4,10.8,16316,14.2,47.5,201.7,-1114020
2020-05-12,FVG,1,8.243628911395828e-6,1212986,38,1210223,0.9976629312036193,2191,10,1213058,Friuli-Venezia Giulia,1237869,87,38.6,63.9,1352.8,81.9,6.5,4268,13.6,49.2,160.5,-25144332
2020-05-12,LAZ,4,3.7481431783879338e-6,5868291,39,5862930,0.9988682311302713,3687,22,5869573,Lazio,4606265,87,48.2,64.1,1194.4,126.1,12.8,19483,27.5,46.3,347.2,-7573371
2020-05-12,LIG,8,2.0039043814399668e-5,1547819,88,1539418,0.9951117661508229,1345,31,1546980,Liguria,2550375,84,46.2,52.7,1240.4,94.9,10.6,5517,18.8,50.9,287.3,-31317260
2020-05-12,LOM,62,1.0298941482172214e-4,10042110,707,9962532,0.9932578323549671,20602,1033,10030157,Lombardia,7661191,87,70.5,27.2,1200.9,142.4,9.7,35870,15.7,46.5,436,-1858763
2020-05-12,MAR,5,1.6425949846975853e-5,1522489,39,1516383,0.9963212442722713,1584,25,1521982,Marche,1872348,86,25.7,43.1,1162,91.1,9.3,4943,17.6,47.9,162.9,-201593
2020-05-12,MOL,0,9.831874938550782e-6,305075,6,304766,0.9988070658407892,591,3,305130,Molise,127283,77,30.1,49.4,1064.7,339.3,9.4,1130,27.1,48,69.1,-5824264
2020-05-12,PIE,28,2.5998820619871705e-5,4348393,239,4320892,0.9941424427065371,4288,113,4346351,Piemonte,3235861,83,27.5,32.1,1046.2,105,7.8,15721,18.7,48.7,173.6,-1150437
2020-05-12,PUG,5,2.486035936146664e-6,4021692,128,4018587,0.9990351694531815,1755,10,4022468,Puglia,3023423,77,43.4,77.9,1149.7,167.8,8.7,11620,35.7,45.7,209.3,-571537
2020-05-12,SAR,0,6.108821321252528e-7,1636558,6,1635753,0.9992522802702787,835,1,1636977,Sardegna,1629624,84,53.8,33.6,1015.6,53.1,9.1,5215,35,48.3,69.1,-2091162
2020-05-12,SIC,4,0,4990745,151,4989215,0.9994373023847641,1883,0,4992024,Sicilia,2686092,76,43.8,47.7,864.6,82.6,8.5,13820,51.6,44.9,195.1,-594421
2020-05-12,TN,0,1.111378665234223e-5,540121,72,535972,0.9927797432715283,1936,6,539870,Provincia Autonoma di Trento,2705981,91,54.9,56.4,712.5,113.9,8.9,1918,20.6,46.1,87.8,-1546066
2020-05-12,TOS,9,4.028999124095591e-6,3722813,238,3714166,0.9976247707163749,5382,15,3723009,Toscana,6321753,86,28.6,25.1,1221.5,90.6,9.5,11029,19.3,48.4,163.7,-11830426
2020-05-12,UMB,0,7.949107542340353e-6,880365,6,879254,0.9984692290047036,1775,7,880602,Umbria,1701476,86,40.1,59.5,1277.9,169.6,9.8,2718,19.2,48.3,106.3,-953274
2020-05-12,VDA,1,1.5957234611241872e-5,125398,4,124315,0.9918618103482666,352,2,125335,Valle d'Aosta/Vallée d'Aoste,755502,85,15.8,70.3,1126.9,124.9,6.3,462,14.6,48,38.8,-402148
2020-05-12,VEN,20,8.372975628922791e-6,4896851,291,4879642,0.9965152083870259,8284,41,4896706,Veneto,6826396,87,72.4,46,1190.4,98.8,7.4,16812,14.7,47.2,282.8,-9512019
2020-05-13,ABR,5,9.16583283048556e-6,1309195,66,1306458,0.9978979690042087,1066,12,1309210,Abruzzo,1441899,84,48.8,73.1,1029.6,111.5,7.7,4087,30.1,47.4,121.5,-842841
2020-05-13,BAS,0,3.558807514777948e-6,561857,11,561624,0.9993558558398252,578,2,561986,Basilicata,749956,78,22,47.3,989.9,110.8,7.6,1720,39.2,47,56.4,-170678
2020-05-13,BZ,0,5.659523090854211e-6,530214,27,527795,0.9956893299124661,800,3,530080,Provincia Autonoma di Bolzano/Bozen,2576564,85,69.8,51.3,941.1,47.7,7,1919,12.9,44,71.8,-1118046
2020-05-13,CAL,0,1.0287663651009528e-6,1943545,19,1943029,0.9994614408078697,1367,2,1944076,Calabria,1486385,77,35.5,49.8,605.2,121.3,10.1,4150,44.5,45.2,128.6,-18994512
2020-05-13,CAM,1,0,5790995,76,5788259,0.9992725041618666,3117,0,5792473,Campania,3354019,79,43.9,66.5,863.5,191,7,15347,53.6,43.4,426.4,-7029670
2020-05-13,EMR,20,1.1239016109556132e-5,4451289,329,4425732,0.9948174648915615,4705,50,4448788,Emilia-Romagna,8355467,88,81,73.1,1424.7,105.4,10.8,16316,14.2,47.5,201.7,-1135039
2020-05-13,FVG,3,6.594919438937229e-6,1212981,27,1210215,0.9976588035991772,1549,8,1213055,Friuli-Venezia Giulia,1237869,87,38.6,63.9,1352.8,81.9,6.5,4268,13.6,49.2,160.5,-22297804
2020-05-13,LAZ,11,6.474077622827734e-6,5868267,65,5862892,0.99886362900673,3547,38,5869562,Lazio,4606265,87,48.2,64.1,1194.4,126.1,12.8,19483,27.5,46.3,347.2,-7693583
2020-05-13,LIG,13,4.3310555428784194e-5,1547813,115,1539351,0.995076818057528,2015,67,1546967,Liguria,2550375,84,46.2,52.7,1240.4,94.9,10.6,5517,18.8,50.9,287.3,-33159452
2020-05-13,LOM,69,3.928180889340153e-5,10042069,968,9962138,0.9932253834662268,10919,394,10030088,Lombardia,7661191,87,70.5,27.2,1200.9,142.4,9.7,35870,15.7,46.5,436,-2003979
2020-05-13,MAR,2,1.3140777145560388e-5,1522483,213,1516363,0.9963094127386694,1436,20,1521980,Marche,1872348,86,25.7,43.1,1162,91.1,9.3,4943,17.6,47.9,162.9,-179681
2020-05-13,MOL,0,4.915937469275391e-5,305074,10,304751,0.9987579064660964,81,15,305130,Molise,127283,77,30.1,49.4,1064.7,339.3,9.4,1130,27.1,48,69.1,-6517629
2020-05-13,PIE,32,3.888347818004155e-5,4348375,830,4320723,0.9941108786538678,6717,169,4346319,Piemonte,3235861,83,27.5,32.1,1046.2,105,7.8,15721,18.7,48.7,173.6,-1359607
2020-05-13,PUG,4,2.734642249128892e-6,4021676,106,4018576,0.9990334282668534,2221,11,4022464,Puglia,3023423,77,43.4,77.9,1149.7,167.8,8.7,11620,35.7,45.7,209.3,-601618
2020-05-13,SAR,0,6.108821321252528e-7,1636551,16,1635752,0.9992516693881466,1234,1,1636977,Sardegna,1629624,84,53.8,33.6,1015.6,53.1,9.1,5215,35,48.3,69.1,-2136622
2020-05-13,SIC,1,0,4990725,32,4989215,0.9994375025916347,2974,0,4992023,Sicilia,2686092,76,43.8,47.7,864.6,82.6,8.5,13820,51.6,44.9,195.1,-639283
2020-05-13,TN,0,1.6670679978513347e-5,540119,102,535963,0.9927630725915498,2663,9,539870,Provincia Autonoma di Trento,2705981,91,54.9,56.4,712.5,113.9,8.9,1918,20.6,46.1,87.8,-1771534
2020-05-13,TOS,5,7.252208163085509e-6,3722798,300,3714139,0.9976188583197869,4175,27,3723004,Toscana,6321753,86,28.6,25.1,1221.5,90.6,9.5,11029,19.3,48.4,163.7,-11607210
2020-05-13,UMB,1,0,880361,2,879254,0.9984703628544597,1482,0,880601,Umbria,1701476,86,40.1,59.5,1277.9,169.6,9.8,2718,19.2,48.3,106.3,-864597
2020-05-13,VDA,1,2.3936042893388866e-5,125397,13,124312,0.9918457880543189,362,3,125334,Valle d'Aosta/Vallée d'Aoste,755502,85,15.8,70.3,1126.9,124.9,6.3,462,14.6,48,38.8,-485929
2020-05-13,VEN,26,6.3308200658405284e-6,4896831,175,4879611,0.9965141687837473,8965,31,4896680,Veneto,6826396,87,72.4,46,1190.4,98.8,7.4,16812,14.7,47.2,282.8,-9512019
2020-05-14,ABR,4,6.87439562605121e-6,1309190,12,1306449,0.9978941434732197,1499,9,1309206,Abruzzo,1441899,84,48.8,73.1,1029.6,111.5,7.7,4087,30.1,47.4,121.5,-842841
2020-05-14,BAS,0,0,561855,4,561624,0.9993558558398252,607,0,561986,Basilicata,749956,78,22,47.3,989.9,110.8,7.6,1720,39.2,47,56.4,-174161
2020-05-14,BZ,0,5.659523090854211e-6,530212,36,527792,0.9956836703893752,834,3,530080,Provincia Autonoma di Bolzano/Bozen,2576564,85,69.8,51.3,941.1,47.7,7,1919,12.9,44,71.8,-955421
2020-05-14,CAL,2,1.5431511351934134e-6,1943537,28,1943026,0.9994609258701058,1263,3,1944074,Calabria,1486385,77,35.5,49.8,605.2,121.3,10.1,4150,44.5,45.2,128.6,-19322004
2020-05-14,CAM,0,0,5790971,59,5788259,0.9992725041618666,3568,0,5792473,Campania,3354019,79,43.9,66.5,863.5,191,7,15347,53.6,43.4,426.4,-7029670
2020-05-14,EMR,25,1.730818207218501e-5,4451271,253,4425655,0.9948057471256617,4708,77,4448763,Emilia-Romagna,8355467,88,81,73.1,1424.7,105.4,10.8,16316,14.2,47.5,201.7,-1135039
2020-05-14,FVG,1,4.121828047226257e-6,1212976,13,1210210,0.9976555042067377,2400,5,1213054,Friuli-Venezia Giulia,1237869,87,38.6,63.9,1352.8,81.9,6.5,4268,13.6,49.2,160.5,-21348961
2020-05-14,LAZ,18,6.985210435427352e-6,5868243,162,5862851,0.998859706989163,4285,41,5869544,Lazio,4606265,87,48.2,64.1,1194.4,126.1,12.8,19483,27.5,46.3,347.2,-7693583
2020-05-14,LIG,15,4.20181104520373e-5,1547807,108,1539286,0.9950444486965335,2074,65,1546952,Liguria,2550375,84,46.2,52.7,1240.4,94.9,10.6,5517,18.8,50.9,287.3,-30089132
2020-05-14,LOM,111,5.204398773795792e-5,10042028,487,9961616,0.9931843313299722,14080,522,10029977,Lombardia,7661191,87,70.5,27.2,1200.9,142.4,9.7,35870,15.7,46.5,436,-1829720
2020-05-14,MAR,3,9.855602285711282e-6,1522477,121,1516348,0.9963015209822488,1990,15,1521977,Marche,1872348,86,25.7,43.1,1162,91.1,9.3,4943,17.6,47.9,162.9,-188446
2020-05-14,MOL,0,6.554583292367188e-6,305073,4,304749,0.9987513518828041,165,2,305130,Molise,127283,77,30.1,49.4,1064.7,339.3,9.4,1130,27.1,48,69.1,-6517629
2020-05-14,PIE,33,3.474230641978001e-5,4348357,718,4320572,0.9940836843226608,7894,151,4346286,Piemonte,3235861,83,27.5,32.1,1046.2,105,7.8,15721,18.7,48.7,173.6,-1150437
2020-05-14,PUG,1,2.237435123704059e-6,4021660,77,4018567,0.9990314391953388,1864,9,4022463,Puglia,3023423,77,43.4,77.9,1149.7,167.8,8.7,11620,35.7,45.7,209.3,-611645
2020-05-14,SAR,5,0,1636544,21,1635752,0.9992547215224207,1324,0,1636972,Sardegna,1629624,84,53.8,33.6,1015.6,53.1,9.1,5215,35,48.3,69.1,-2227542
2020-05-14,SIC,1,0,4990705,46,4989215,0.9994377027985855,3146,0,4992022,Sicilia,2686092,76,43.8,47.7,864.6,82.6,8.5,13820,51.6,44.9,195.1,-650498
2020-05-14,TN,0,5.556893326171115e-6,540117,33,535960,0.9927575156982237,2846,3,539870,Provincia Autonoma di Trento,2705981,91,54.9,56.4,712.5,113.9,8.9,1918,20.6,46.1,87.8,-1513856
2020-05-14,TOS,9,8.05802854959515e-6,3722783,196,3714109,0.99761321194361,4156,30,3722995,Toscana,6321753,86,28.6,25.1,1221.5,90.6,9.5,11029,19.3,48.4,163.7,-11383995
2020-05-14,UMB,1,1.1355893708834886e-6,880357,14,879253,0.9984703611174199,1516,1,880600,Umbria,1701476,86,40.1,59.5,1277.9,169.6,9.8,2718,19.2,48.3,106.3,-864597
2020-05-14,VDA,0,2.3936042893388866e-5,125396,16,124309,0.9918218520114255,323,3,125334,Valle d'Aosta/Vallée d'Aoste,755502,85,15.8,70.3,1126.9,124.9,6.3,462,14.6,48,38.8,-402148
2020-05-14,VEN,31,6.535081440389131e-6,4896811,303,4879579,0.9965139424941424,11334,32,4896649,Veneto,6826396,87,72.4,46,1190.4,98.8,7.4,16812,14.7,47.2,282.8,-9178264
2020-05-15,ABR,2,9.165874836923811e-6,1309185,38,1306437,0.997886502027186,1168,12,1309204,Abruzzo,1441899,84,48.8,73.1,1029.6,111.5,7.7,4087,30.1,47.4,121.5,-874057
2020-05-15,BAS,0,0,561853,7,561624,0.9993558558398252,566,0,561986,Basilicata,749956,78,22,47.3,989.9,110.8,7.6,1720,39.2,47,56.4,-163712
2020-05-15,BZ,0,0,530210,21,527792,0.9956836703893752,924,0,530080,Provincia Autonoma di Bolzano/Bozen,2576564,85,69.8,51.3,941.1,47.7,7,1919,12.9,44,71.8,-1158702
